arg:  ['/var/spool/slurm/d/job09032/slurm_script', 'Weight', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
Cuda available :-  True

device cuda 

[30759 21821 23761 ... 28045  4684 20823]
[190 140 135 210 125 280 160 140 143 160 190 135 183 150 195 140 120 130
 180 190 140 150 185 130 160 134 140 140 202 144 135 220 141 162 114 110
 173 310 105 270 155 203 170 135 233 137 111 135 212 185]
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/13, Train Loss: 10.6132
Epoch [1/250], Progress: 2/13, Train Loss: 0.2089
Epoch [1/250], Progress: 3/13, Train Loss: 1.4836
Epoch [1/250], Progress: 4/13, Train Loss: 2.2716
Epoch [1/250], Progress: 5/13, Train Loss: 3.1084
Epoch [1/250], Progress: 6/13, Train Loss: 0.3248
Epoch [1/250], Progress: 7/13, Train Loss: 1.7232
Epoch [1/250], Progress: 8/13, Train Loss: 0.0399
Epoch [1/250], Progress: 9/13, Train Loss: 2.3942
Epoch [1/250], Progress: 10/13, Train Loss: 0.3706
Epoch [1/250], Progress: 11/13, Train Loss: 1.4196
Epoch [1/250], Progress: 12/13, Train Loss: 1.5970
Epoch [1/250], Progress: 13/13, Train Loss: 0.2527
Epoch [1/250], Train Loss: 1.9852, Validation Loss: 0.6297

Epoch [2/250], Progress: 1/13, Train Loss: 1.5701
Epoch [2/250], Progress: 2/13, Train Loss: 0.3486
Epoch [2/250], Progress: 3/13, Train Loss: 1.8491
Epoch [2/250], Progress: 4/13, Train Loss: 0.1927
Epoch [2/250], Progress: 5/13, Train Loss: 0.2123
Epoch [2/250], Progress: 6/13, Train Loss: 0.8152
Epoch [2/250], Progress: 7/13, Train Loss: 0.1631
Epoch [2/250], Progress: 8/13, Train Loss: 0.4343
Epoch [2/250], Progress: 9/13, Train Loss: 0.7703
Epoch [2/250], Progress: 10/13, Train Loss: 0.0652
Epoch [2/250], Progress: 11/13, Train Loss: 0.9686
Epoch [2/250], Progress: 12/13, Train Loss: 0.4397
Epoch [2/250], Progress: 13/13, Train Loss: 0.0255
Epoch [2/250], Train Loss: 0.6042, Validation Loss: 0.4285

Epoch [3/250], Progress: 1/13, Train Loss: 0.6586
Epoch [3/250], Progress: 2/13, Train Loss: 0.6679
Epoch [3/250], Progress: 3/13, Train Loss: 0.1537
Epoch [3/250], Progress: 4/13, Train Loss: 0.4301
Epoch [3/250], Progress: 5/13, Train Loss: 0.3031
Epoch [3/250], Progress: 6/13, Train Loss: 0.1583
Epoch [3/250], Progress: 7/13, Train Loss: 0.4020
Epoch [3/250], Progress: 8/13, Train Loss: 0.6007
Epoch [3/250], Progress: 9/13, Train Loss: 0.4336
Epoch [3/250], Progress: 10/13, Train Loss: 0.1501
Epoch [3/250], Progress: 11/13, Train Loss: 2.1226
Epoch [3/250], Progress: 12/13, Train Loss: 0.1282
Epoch [3/250], Progress: 13/13, Train Loss: 0.2196
Epoch [3/250], Train Loss: 0.4945, Validation Loss: 0.3107

Epoch [4/250], Progress: 1/13, Train Loss: 1.0138
Epoch [4/250], Progress: 2/13, Train Loss: 0.3495
Epoch [4/250], Progress: 3/13, Train Loss: 1.2721
Epoch [4/250], Progress: 4/13, Train Loss: 0.4876
Epoch [4/250], Progress: 5/13, Train Loss: 0.2126
Epoch [4/250], Progress: 6/13, Train Loss: 0.1084
Epoch [4/250], Progress: 7/13, Train Loss: 0.3086
Epoch [4/250], Progress: 8/13, Train Loss: 1.2510
Epoch [4/250], Progress: 9/13, Train Loss: 0.9850
Epoch [4/250], Progress: 10/13, Train Loss: 0.0231
Epoch [4/250], Progress: 11/13, Train Loss: 0.4523
Epoch [4/250], Progress: 12/13, Train Loss: 14.6727
Epoch [4/250], Progress: 13/13, Train Loss: 0.3047
Epoch [4/250], Train Loss: 1.6493, Validation Loss: 0.2474

Epoch [5/250], Progress: 1/13, Train Loss: 0.6309
Epoch [5/250], Progress: 2/13, Train Loss: 0.0635
Epoch [5/250], Progress: 3/13, Train Loss: 0.1551
Epoch [5/250], Progress: 4/13, Train Loss: 0.2391
Epoch [5/250], Progress: 5/13, Train Loss: 2.0206
Epoch [5/250], Progress: 6/13, Train Loss: 0.5854
Epoch [5/250], Progress: 7/13, Train Loss: 1.7476
Epoch [5/250], Progress: 8/13, Train Loss: 1.0366
Epoch [5/250], Progress: 9/13, Train Loss: 1.1345
Epoch [5/250], Progress: 10/13, Train Loss: 0.5186
Epoch [5/250], Progress: 11/13, Train Loss: 0.1919
Epoch [5/250], Progress: 12/13, Train Loss: 0.2867
