arg:  ['/var/spool/slurm/d/job09046/slurm_script', 'Height', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
Cuda available :-  True

device cuda 

[12776 21561 13925 ... 26877 18794 13952]
[5.9 5.3 5.6 6.2 5.2 5.9 6.5 5.8 5.7 5.5 5.3 5.6 5.1 5.4 6.1 5.5 5.2 5.4
 5.2 5.5 6.  5.8 5.6 5.4 6.  5.2 6.  5.9 5.9 5.3 5.6 5.3 5.6 5.2 5.7 5.1
 5.1 5.6 5.2 5.9 6.  5.7 5.3 5.6 6.4 5.2 5.3 5.2 5.6 5.1]
*************** Using pretrained ***************

Epoch [4/250], Progress: 11/13, Train Loss: 0.0559
Epoch [4/250], Progress: 12/13, Train Loss: 1.0788
Epoch [4/250], Progress: 13/13, Train Loss: 0.6328
Epoch [4/250], Train Loss: 0.9373, Validation Loss: 0.3996

Epoch [5/250], Progress: 1/13, Train Loss: 0.3173
Epoch [5/250], Progress: 2/13, Train Loss: 0.7428
Epoch [5/250], Progress: 3/13, Train Loss: 0.4055
Epoch [5/250], Progress: 4/13, Train Loss: 2.9302
Epoch [5/250], Progress: 5/13, Train Loss: 0.0627
Epoch [5/250], Progress: 6/13, Train Loss: 0.8831
Epoch [5/250], Progress: 7/13, Train Loss: 0.2966
Epoch [5/250], Progress: 8/13, Train Loss: 0.3858
Epoch [5/250], Progress: 9/13, Train Loss: 1.9413
Epoch [5/250], Progress: 10/13, Train Loss: 0.9892
Epoch [5/250], Progress: 11/13, Train Loss: 0.1465
Epoch [5/250], Progress: 12/13, Train Loss: 3.1433
Epoch [5/250], Progress: 13/13, Train Loss: 0.1288
Epoch [5/250], Train Loss: 0.9518, Validation Loss: 0.3196

Epoch [6/250], Progress: 1/13, Train Loss: 0.0750
Epoch [6/250], Progress: 2/13, Train Loss: 0.1151
Epoch [6/250], Progress: 3/13, Train Loss: 0.7657
Epoch [6/250], Progress: 4/13, Train Loss: 0.2139
Epoch [6/250], Progress: 5/13, Train Loss: 0.0409
Epoch [6/250], Progress: 6/13, Train Loss: 0.4758
Epoch [6/250], Progress: 7/13, Train Loss: 1.2291
Epoch [6/250], Progress: 8/13, Train Loss: 0.9747
Epoch [6/250], Progress: 9/13, Train Loss: 0.7789
Epoch [6/250], Progress: 10/13, Train Loss: 2.5671
Epoch [6/250], Progress: 11/13, Train Loss: 1.7615
Epoch [6/250], Progress: 12/13, Train Loss: 0.6208
Epoch [6/250], Progress: 13/13, Train Loss: 0.8599
Epoch [6/250], Train Loss: 0.8060, Validation Loss: 0.2689

Epoch [7/250], Progress: 1/13, Train Loss: 1.0158
Epoch [7/250], Progress: 2/13, Train Loss: 1.5536
Epoch [7/250], Progress: 3/13, Train Loss: 0.0942
Epoch [7/250], Progress: 4/13, Train Loss: 0.3371
Epoch [7/250], Progress: 5/13, Train Loss: 0.2618
Epoch [7/250], Progress: 6/13, Train Loss: 0.3861
Epoch [7/250], Progress: 7/13, Train Loss: 0.8096
Epoch [7/250], Progress: 8/13, Train Loss: 0.5643
Epoch [7/250], Progress: 9/13, Train Loss: 0.1585
Epoch [7/250], Progress: 10/13, Train Loss: 0.1611
Epoch [7/250], Progress: 11/13, Train Loss: 1.3074
Epoch [7/250], Progress: 12/13, Train Loss: 0.3108
Epoch [7/250], Progress: 13/13, Train Loss: 0.2577
Epoch [7/250], Train Loss: 0.5552, Validation Loss: 0.2380

Epoch [8/250], Progress: 1/13, Train Loss: 0.1125
Epoch [8/250], Progress: 2/13, Train Loss: 0.8069
Epoch [8/250], Progress: 3/13, Train Loss: 0.1362
Epoch [8/250], Progress: 4/13, Train Loss: 0.1870
Epoch [8/250], Progress: 5/13, Train Loss: 0.3668
Epoch [8/250], Progress: 6/13, Train Loss: 0.1371
Epoch [8/250], Progress: 7/13, Train Loss: 0.0231
Epoch [8/250], Progress: 8/13, Train Loss: 0.4265
Epoch [8/250], Progress: 9/13, Train Loss: 1.3245
Epoch [8/250], Progress: 10/13, Train Loss: 4.4551
Epoch [8/250], Progress: 11/13, Train Loss: 0.1136
Epoch [8/250], Progress: 12/13, Train Loss: 0.4621
Epoch [8/250], Progress: 13/13, Train Loss: 0.0459
Epoch [8/250], Train Loss: 0.6613, Validation Loss: 0.1764

Epoch [9/250], Progress: 1/13, Train Loss: 0.1984
Epoch [9/250], Progress: 2/13, Train Loss: 0.0595
Epoch [9/250], Progress: 3/13, Train Loss: 0.0136
Epoch [9/250], Progress: 4/13, Train Loss: 0.1786
Epoch [9/250], Progress: 5/13, Train Loss: 0.6902
Epoch [9/250], Progress: 6/13, Train Loss: 0.0683
Epoch [9/250], Progress: 7/13, Train Loss: 0.0945
Epoch [9/250], Progress: 8/13, Train Loss: 0.5101
Epoch [9/250], Progress: 9/13, Train Loss: 0.4364
Epoch [9/250], Progress: 10/13, Train Loss: 0.2374
Epoch [9/250], Progress: 11/13, Train Loss: 0.5865
Epoch [9/250], Progress: 12/13, Train Loss: 0.2519
Epoch [9/250], Progress: 13/13, Train Loss: 0.0595
Epoch [9/250], Train Loss: 0.2604, Validation Loss: 0.1546

Epoch [10/250], Progress: 1/13, Train Loss: 0.0457
Epoch [10/250], Progress: 2/13, Train Loss: 0.0599
Epoch [10/250], Progress: 3/13, Train Loss: 0.5756
Epoch [10/250], Progress: 4/13, Train Loss: 0.0487
Epoch [10/250], Progress: 5/13, Train Loss: 0.0999
Epoch [10/250], Progress: 6/13, Train Loss: 0.1491
Epoch [10/250], Progress: 7/13, Train Loss: 0.0556
Epoch [10/250], Progress: 8/13, Train Loss: 0.1875
Epoch [10/250], Progress: 9/13, Train Loss: 0.4105
Epoch [10/250], Progress: 10/13, Train Loss: 5.2396
Epoch [10/250], Progress: 11/13, Train Loss: 0.2009
Epoch [10/250], Progress: 12/13, Train Loss: 0.0790
Epoch [10/250], Progress: 13/13, Train Loss: 1.4250
Epoch [10/250], Train Loss: 0.6598, Validation Loss: 0.1304

Epoch [11/250], Progress: 1/13, Train Loss: 0.0706
Epoch [11/250], Progress: 2/13, Train Loss: 0.1658
Epoch [11/250], Progress: 3/13, Train Loss: 0.2001
Epoch [11/250], Progress: 4/13, Train Loss: 0.1318
Epoch [11/250], Progress: 5/13, Train Loss: 0.5514
Epoch [11/250], Progress: 6/13, Train Loss: 0.1073
Epoch [11/250], Progress: 7/13, Train Loss: 0.1341
Epoch [11/250], Progress: 8/13, Train Loss: 0.1954
Epoch [11/250], Progress: 9/13, Train Loss: 0.1024
Epoch [11/250], Progress: 10/13, Train Loss: 0.0943
Epoch [11/250], Progress: 11/13, Train Loss: 0.0858
Epoch [11/250], Progress: 12/13, Train Loss: 0.4751
Epoch [11/250], Progress: 13/13, Train Loss: 0.1911
Epoch [11/250], Train Loss: 0.1927, Validation Loss: 0.1106

Epoch [12/250], Progress: 1/13, Train Loss: 0.1378
Epoch [12/250], Progress: 2/13, Train Loss: 0.0879
Epoch [12/250], Progress: 3/13, Train Loss: 0.2745
Epoch [12/250], Progress: 4/13, Train Loss: 0.2292
Epoch [12/250], Progress: 5/13, Train Loss: 0.1465
Epoch [12/250], Progress: 6/13, Train Loss: 0.0685
Epoch [12/250], Progress: 7/13, Train Loss: 0.1537
Epoch [12/250], Progress: 8/13, Train Loss: 0.0275
Epoch [12/250], Progress: 9/13, Train Loss: 0.2286
Epoch [12/250], Progress: 10/13, Train Loss: 0.7232
Epoch [12/250], Progress: 11/13, Train Loss: 0.5057
Epoch [12/250], Progress: 12/13, Train Loss: 0.1525
Epoch [12/250], Progress: 13/13, Train Loss: 0.6416
Epoch [12/250], Train Loss: 0.2598, Validation Loss: 0.1124

Epoch [13/250], Progress: 1/13, Train Loss: 0.3242
Epoch [13/250], Progress: 2/13, Train Loss: 0.2199
Epoch [13/250], Progress: 3/13, Train Loss: 0.0147
Epoch [13/250], Progress: 4/13, Train Loss: 0.3533
Epoch [13/250], Progress: 5/13, Train Loss: 0.1968
Epoch [13/250], Progress: 6/13, Train Loss: 0.4352
Epoch [13/250], Progress: 7/13, Train Loss: 0.0523
Epoch [13/250], Progress: 8/13, Train Loss: 0.5141
Epoch [13/250], Progress: 9/13, Train Loss: 0.3995
Epoch [13/250], Progress: 10/13, Train Loss: 0.0476
Epoch [13/250], Progress: 11/13, Train Loss: 0.3208
Epoch [13/250], Progress: 12/13, Train Loss: 0.1263
Epoch [13/250], Progress: 13/13, Train Loss: 0.1462
Epoch [13/250], Train Loss: 0.2424, Validation Loss: 0.1319

Epoch [14/250], Progress: 1/13, Train Loss: 0.1353
Epoch [14/250], Progress: 2/13, Train Loss: 0.3465
Epoch [14/250], Progress: 3/13, Train Loss: 0.9263
Epoch [14/250], Progress: 4/13, Train Loss: 0.4351
Epoch [14/250], Progress: 5/13, Train Loss: 0.0601
Epoch [14/250], Progress: 6/13, Train Loss: 0.1819
Epoch [14/250], Progress: 7/13, Train Loss: 0.5130
Epoch [14/250], Progress: 8/13, Train Loss: 0.1052
Epoch [14/250], Progress: 9/13, Train Loss: 0.0616
Epoch [14/250], Progress: 10/13, Train Loss: 0.6292
Epoch [14/250], Progress: 11/13, Train Loss: 0.0648
Epoch [14/250], Progress: 12/13, Train Loss: 0.1397
Epoch [14/250], Progress: 13/13, Train Loss: 1.1920
Epoch [14/250], Train Loss: 0.3685, Validation Loss: 0.1295

Epoch [15/250], Progress: 1/13, Train Loss: 0.5144
Epoch [15/250], Progress: 2/13, Train Loss: 0.1812
Epoch [15/250], Progress: 3/13, Train Loss: 0.1244
Epoch [15/250], Progress: 4/13, Train Loss: 0.5688
Epoch [15/250], Progress: 5/13, Train Loss: 0.3381
Epoch [15/250], Progress: 6/13, Train Loss: 0.1278
Epoch [15/250], Progress: 7/13, Train Loss: 0.1017
Epoch [15/250], Progress: 8/13, Train Loss: 0.1740
Epoch [15/250], Progress: 9/13, Train Loss: 0.9402
Epoch [15/250], Progress: 10/13, Train Loss: 0.1143
Epoch [15/250], Progress: 11/13, Train Loss: 0.0196
Epoch [15/250], Progress: 12/13, Train Loss: 0.0245
Epoch [15/250], Progress: 13/13, Train Loss: 3.5218
Epoch [15/250], Train Loss: 0.5193, Validation Loss: 0.1152

Epoch [16/250], Progress: 1/13, Train Loss: 0.3164
Epoch [16/250], Progress: 2/13, Train Loss: 0.0897
Epoch [16/250], Progress: 3/13, Train Loss: 0.4087
Epoch [16/250], Progress: 4/13, Train Loss: 0.1639
Epoch [16/250], Progress: 5/13, Train Loss: 0.7355
Epoch [16/250], Progress: 6/13, Train Loss: 0.0133
Epoch [16/250], Progress: 7/13, Train Loss: 0.0438
Epoch [16/250], Progress: 8/13, Train Loss: 0.0316
Epoch [16/250], Progress: 9/13, Train Loss: 0.1531
Epoch [16/250], Progress: 10/13, Train Loss: 0.3311
Epoch [16/250], Progress: 11/13, Train Loss: 0.9153
Epoch [16/250], Progress: 12/13, Train Loss: 0.5288
Epoch [16/250], Progress: 13/13, Train Loss: 0.0240
Epoch [16/250], Train Loss: 0.2889, Validation Loss: 0.1092

Epoch [17/250], Progress: 1/13, Train Loss: 0.1832
Epoch [17/250], Progress: 2/13, Train Loss: 1.5332
Epoch [17/250], Progress: 3/13, Train Loss: 0.1023
Epoch [17/250], Progress: 4/13, Train Loss: 0.1740
Epoch [17/250], Progress: 5/13, Train Loss: 0.0967
Epoch [17/250], Progress: 6/13, Train Loss: 0.2324
Epoch [17/250], Progress: 7/13, Train Loss: 0.7363
Epoch [17/250], Progress: 8/13, Train Loss: 0.0730
Epoch [17/250], Progress: 9/13, Train Loss: 0.2157
Epoch [17/250], Progress: 10/13, Train Loss: 0.0791
Epoch [17/250], Progress: 11/13, Train Loss: 0.0536
Epoch [17/250], Progress: 12/13, Train Loss: 0.0184
Epoch [17/250], Progress: 13/13, Train Loss: 0.1133
Epoch [17/250], Train Loss: 0.2778, Validation Loss: 0.0861

Epoch [18/250], Progress: 1/13, Train Loss: 0.4822
Epoch [18/250], Progress: 2/13, Train Loss: 0.2402
Epoch [18/250], Progress: 3/13, Train Loss: 0.3979
Epoch [18/250], Progress: 4/13, Train Loss: 0.3741
Epoch [18/250], Progress: 5/13, Train Loss: 0.1575
Epoch [18/250], Progress: 6/13, Train Loss: 0.0893
Epoch [18/250], Progress: 7/13, Train Loss: 0.0578
Epoch [18/250], Progress: 8/13, Train Loss: 0.1904
Epoch [18/250], Progress: 9/13, Train Loss: 0.1164
Epoch [18/250], Progress: 10/13, Train Loss: 0.0925
Epoch [18/250], Progress: 11/13, Train Loss: 0.0669
Epoch [18/250], Progress: 12/13, Train Loss: 0.0550
Epoch [18/250], Progress: 13/13, Train Loss: 0.0885
Epoch [18/250], Train Loss: 0.1853, Validation Loss: 0.0703

Epoch [19/250], Progress: 1/13, Train Loss: 0.1379
Epoch [19/250], Progress: 2/13, Train Loss: 0.1621
Epoch [19/250], Progress: 3/13, Train Loss: 0.9085
Epoch [19/250], Progress: 4/13, Train Loss: 0.1217
Epoch [19/250], Progress: 5/13, Train Loss: 0.0145
Epoch [19/250], Progress: 6/13, Train Loss: 0.3809
Epoch [19/250], Progress: 7/13, Train Loss: 0.0860
Epoch [19/250], Progress: 8/13, Train Loss: 0.0493
Epoch [19/250], Progress: 9/13, Train Loss: 0.3621
Epoch [19/250], Progress: 10/13, Train Loss: 0.1690
Epoch [19/250], Progress: 11/13, Train Loss: 0.0907
Epoch [19/250], Progress: 12/13, Train Loss: 0.1451
Epoch [19/250], Progress: 13/13, Train Loss: 0.3019
Epoch [19/250], Train Loss: 0.2254, Validation Loss: 0.0563

Epoch [20/250], Progress: 1/13, Train Loss: 0.2316
Epoch [20/250], Progress: 2/13, Train Loss: 0.1048
Epoch [20/250], Progress: 3/13, Train Loss: 1.6499
Epoch [20/250], Progress: 4/13, Train Loss: 0.0321
Epoch [20/250], Progress: 5/13, Train Loss: 0.0697
Epoch [20/250], Progress: 6/13, Train Loss: 0.0318
Epoch [20/250], Progress: 7/13, Train Loss: 0.1258
Epoch [20/250], Progress: 8/13, Train Loss: 0.4090
Epoch [20/250], Progress: 9/13, Train Loss: 0.0448
Epoch [20/250], Progress: 10/13, Train Loss: 0.0288
Epoch [20/250], Progress: 11/13, Train Loss: 0.0904
Epoch [20/250], Progress: 12/13, Train Loss: 0.2986
Epoch [20/250], Progress: 13/13, Train Loss: 0.5978
Epoch [20/250], Train Loss: 0.2858, Validation Loss: 0.0616

Epoch [21/250], Progress: 1/13, Train Loss: 0.2126
Epoch [21/250], Progress: 2/13, Train Loss: 0.5089
Epoch [21/250], Progress: 3/13, Train Loss: 0.3249
Epoch [21/250], Progress: 4/13, Train Loss: 0.0288
Epoch [21/250], Progress: 5/13, Train Loss: 0.0567
Epoch [21/250], Progress: 6/13, Train Loss: 0.0949
Epoch [21/250], Progress: 7/13, Train Loss: 0.0555
Epoch [21/250], Progress: 8/13, Train Loss: 0.3585
Epoch [21/250], Progress: 9/13, Train Loss: 0.1209
Epoch [21/250], Progress: 10/13, Train Loss: 0.3703
Epoch [21/250], Progress: 11/13, Train Loss: 0.5440
Epoch [21/250], Progress: 12/13, Train Loss: 0.6453
Epoch [21/250], Progress: 13/13, Train Loss: 0.0153
Epoch [21/250], Train Loss: 0.2567, Validation Loss: 0.0540

Epoch [22/250], Progress: 1/13, Train Loss: 0.1589
Epoch [22/250], Progress: 2/13, Train Loss: 0.9666
Epoch [22/250], Progress: 3/13, Train Loss: 0.0094
Epoch [22/250], Progress: 4/13, Train Loss: 0.4043
Epoch [22/250], Progress: 5/13, Train Loss: 0.0600
Epoch [22/250], Progress: 6/13, Train Loss: 0.0522
Epoch [22/250], Progress: 7/13, Train Loss: 0.4377
Epoch [22/250], Progress: 8/13, Train Loss: 0.0597
Epoch [22/250], Progress: 9/13, Train Loss: 0.0536
Epoch [22/250], Progress: 10/13, Train Loss: 0.0608
Epoch [22/250], Progress: 11/13, Train Loss: 0.0782
Epoch [22/250], Progress: 12/13, Train Loss: 0.1069
Epoch [22/250], Progress: 13/13, Train Loss: 0.0092
Epoch [22/250], Train Loss: 0.1890, Validation Loss: 0.0452

Epoch [23/250], Progress: 1/13, Train Loss: 0.0783
Epoch [23/250], Progress: 2/13, Train Loss: 0.2953
Epoch [23/250], Progress: 3/13, Train Loss: 0.8529
Epoch [23/250], Progress: 4/13, Train Loss: 0.0144
Epoch [23/250], Progress: 5/13, Train Loss: 0.0465
Epoch [23/250], Progress: 6/13, Train Loss: 0.4152
Epoch [23/250], Progress: 7/13, Train Loss: 0.1308
Epoch [23/250], Progress: 8/13, Train Loss: 0.2707
Epoch [23/250], Progress: 9/13, Train Loss: 0.2231
Epoch [23/250], Progress: 10/13, Train Loss: 0.1252
Epoch [23/250], Progress: 11/13, Train Loss: 0.2436
Epoch [23/250], Progress: 12/13, Train Loss: 0.1386
Epoch [23/250], Progress: 13/13, Train Loss: 0.1065
Epoch [23/250], Train Loss: 0.2262, Validation Loss: 0.0504

Epoch [24/250], Progress: 1/13, Train Loss: 0.6016
Epoch [24/250], Progress: 2/13, Train Loss: 0.2816
Epoch [24/250], Progress: 3/13, Train Loss: 0.1566
Epoch [24/250], Progress: 4/13, Train Loss: 0.0380
Epoch [24/250], Progress: 5/13, Train Loss: 0.0521
Epoch [24/250], Progress: 6/13, Train Loss: 0.1069
Epoch [24/250], Progress: 7/13, Train Loss: 0.2486
Epoch [24/250], Progress: 8/13, Train Loss: 0.0780
Epoch [24/250], Progress: 9/13, Train Loss: 0.0379
Epoch [24/250], Progress: 10/13, Train Loss: 0.0929
Epoch [24/250], Progress: 11/13, Train Loss: 0.1221
Epoch [24/250], Progress: 12/13, Train Loss: 0.0782
Epoch [24/250], Progress: 13/13, Train Loss: 0.0572
Epoch [24/250], Train Loss: 0.1501, Validation Loss: 0.0521

Epoch [25/250], Progress: 1/13, Train Loss: 0.0029
Epoch [25/250], Progress: 2/13, Train Loss: 0.0875
Epoch [25/250], Progress: 3/13, Train Loss: 0.1568
Epoch [25/250], Progress: 4/13, Train Loss: 0.2921
Epoch [25/250], Progress: 5/13, Train Loss: 0.2360
Epoch [25/250], Progress: 6/13, Train Loss: 0.3296
Epoch [25/250], Progress: 7/13, Train Loss: 0.0810
Epoch [25/250], Progress: 8/13, Train Loss: 0.0500
Epoch [25/250], Progress: 9/13, Train Loss: 0.4555
Epoch [25/250], Progress: 10/13, Train Loss: 0.2988
Epoch [25/250], Progress: 11/13, Train Loss: 0.0162
Epoch [25/250], Progress: 12/13, Train Loss: 0.1323
Epoch [25/250], Progress: 13/13, Train Loss: 0.0126
Epoch [25/250], Train Loss: 0.1655, Validation Loss: 0.0632

Epoch [26/250], Progress: 1/13, Train Loss: 0.0540
Epoch [26/250], Progress: 2/13, Train Loss: 0.0478
Epoch [26/250], Progress: 3/13, Train Loss: 0.0961
Epoch [26/250], Progress: 4/13, Train Loss: 0.2091
Epoch [26/250], Progress: 5/13, Train Loss: 0.0543
Epoch [26/250], Progress: 6/13, Train Loss: 0.4218
Epoch [26/250], Progress: 7/13, Train Loss: 0.1204
Epoch [26/250], Progress: 8/13, Train Loss: 0.2847
Epoch [26/250], Progress: 9/13, Train Loss: 0.0348
Epoch [26/250], Progress: 10/13, Train Loss: 0.0819
Epoch [26/250], Progress: 11/13, Train Loss: 0.0345
