arg:  ['/var/spool/slurm/d/job09011/slurm_script', 'age', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
Cuda available :-  True

device cuda 

[23179  4675  4396 ... 35522 22589 40606]
[19 18 19 21 18 28 19 19 18 20 19 21 19 20 22 21 19 19 20 23 18 27 20 19
 19 25 18 19 28 19 19 22 19 27 18 20 19 19 20 20 19 36 20 20 21 19 18 23
 23 20]
*************** Using pretrained ***************

Epoch [6/250], Progress: 4/13, Train Loss: 0.0416
Epoch [6/250], Progress: 5/13, Train Loss: 0.0918
Epoch [6/250], Progress: 6/13, Train Loss: 0.0896
Epoch [6/250], Progress: 7/13, Train Loss: 0.5093
Epoch [6/250], Progress: 8/13, Train Loss: 0.1088
Epoch [6/250], Progress: 9/13, Train Loss: 0.1325
Epoch [6/250], Progress: 10/13, Train Loss: 0.3626
Epoch [6/250], Progress: 11/13, Train Loss: 0.1549
Epoch [6/250], Progress: 12/13, Train Loss: 0.2449
Epoch [6/250], Progress: 13/13, Train Loss: 0.0023
Epoch [6/250], Train Loss: 0.2585, Validation Loss: 0.1320

Epoch [7/250], Progress: 1/13, Train Loss: 0.2180
Epoch [7/250], Progress: 2/13, Train Loss: 0.2523
Epoch [7/250], Progress: 3/13, Train Loss: 0.6874
Epoch [7/250], Progress: 4/13, Train Loss: 0.3757
Epoch [7/250], Progress: 5/13, Train Loss: 1.0221
Epoch [7/250], Progress: 6/13, Train Loss: 0.3950
Epoch [7/250], Progress: 7/13, Train Loss: 0.0248
Epoch [7/250], Progress: 8/13, Train Loss: 0.1481
Epoch [7/250], Progress: 9/13, Train Loss: 0.1081
Epoch [7/250], Progress: 10/13, Train Loss: 0.0947
Epoch [7/250], Progress: 11/13, Train Loss: 0.2544
Epoch [7/250], Progress: 12/13, Train Loss: 0.3919
Epoch [7/250], Progress: 13/13, Train Loss: 0.0992
Epoch [7/250], Train Loss: 0.3132, Validation Loss: 0.1318

Epoch [8/250], Progress: 1/13, Train Loss: 0.1128
Epoch [8/250], Progress: 2/13, Train Loss: 0.2929
Epoch [8/250], Progress: 3/13, Train Loss: 0.3427
Epoch [8/250], Progress: 4/13, Train Loss: 0.2484
Epoch [8/250], Progress: 5/13, Train Loss: 0.1059
Epoch [8/250], Progress: 6/13, Train Loss: 0.1322
Epoch [8/250], Progress: 7/13, Train Loss: 0.1211
Epoch [8/250], Progress: 8/13, Train Loss: 0.0719
Epoch [8/250], Progress: 9/13, Train Loss: 0.0586
Epoch [8/250], Progress: 10/13, Train Loss: 0.0564
Epoch [8/250], Progress: 11/13, Train Loss: 0.5593
Epoch [8/250], Progress: 12/13, Train Loss: 0.1191
Epoch [8/250], Progress: 13/13, Train Loss: 0.1380
Epoch [8/250], Train Loss: 0.1815, Validation Loss: 0.1225

Epoch [9/250], Progress: 1/13, Train Loss: 0.2483
Epoch [9/250], Progress: 2/13, Train Loss: 0.0896
Epoch [9/250], Progress: 3/13, Train Loss: 0.0614
Epoch [9/250], Progress: 4/13, Train Loss: 0.0589
Epoch [9/250], Progress: 5/13, Train Loss: 0.1848
Epoch [9/250], Progress: 6/13, Train Loss: 0.0815
Epoch [9/250], Progress: 7/13, Train Loss: 0.1880
Epoch [9/250], Progress: 8/13, Train Loss: 0.7994
Epoch [9/250], Progress: 9/13, Train Loss: 0.8589
Epoch [9/250], Progress: 10/13, Train Loss: 0.2492
Epoch [9/250], Progress: 11/13, Train Loss: 0.4355
Epoch [9/250], Progress: 12/13, Train Loss: 0.1406
Epoch [9/250], Progress: 13/13, Train Loss: 0.1520
Epoch [9/250], Train Loss: 0.2729, Validation Loss: 0.1341

Epoch [10/250], Progress: 1/13, Train Loss: 0.1459
Epoch [10/250], Progress: 2/13, Train Loss: 0.2470
Epoch [10/250], Progress: 3/13, Train Loss: 1.1356
Epoch [10/250], Progress: 4/13, Train Loss: 0.5751
Epoch [10/250], Progress: 5/13, Train Loss: 0.0517
Epoch [10/250], Progress: 6/13, Train Loss: 0.1489
Epoch [10/250], Progress: 7/13, Train Loss: 0.0319
Epoch [10/250], Progress: 8/13, Train Loss: 0.7519
Epoch [10/250], Progress: 9/13, Train Loss: 0.0247
Epoch [10/250], Progress: 10/13, Train Loss: 0.5544
Epoch [10/250], Progress: 11/13, Train Loss: 0.3354
Epoch [10/250], Progress: 12/13, Train Loss: 0.3820
Epoch [10/250], Progress: 13/13, Train Loss: 0.2856
Epoch [10/250], Train Loss: 0.3592, Validation Loss: 0.0767

Epoch [11/250], Progress: 1/13, Train Loss: 0.1523
Epoch [11/250], Progress: 2/13, Train Loss: 0.0223
Epoch [11/250], Progress: 3/13, Train Loss: 0.2002
Epoch [11/250], Progress: 4/13, Train Loss: 0.2106
Epoch [11/250], Progress: 5/13, Train Loss: 0.2332
Epoch [11/250], Progress: 6/13, Train Loss: 0.3630
Epoch [11/250], Progress: 7/13, Train Loss: 0.0534
Epoch [11/250], Progress: 8/13, Train Loss: 0.0329
Epoch [11/250], Progress: 9/13, Train Loss: 0.2313
Epoch [11/250], Progress: 10/13, Train Loss: 0.1407
Epoch [11/250], Progress: 11/13, Train Loss: 0.1383
Epoch [11/250], Progress: 12/13, Train Loss: 0.4450
Epoch [11/250], Progress: 13/13, Train Loss: 0.0634
Epoch [11/250], Train Loss: 0.1759, Validation Loss: 0.0785

Epoch [12/250], Progress: 1/13, Train Loss: 0.0690
Epoch [12/250], Progress: 2/13, Train Loss: 0.1820
Epoch [12/250], Progress: 3/13, Train Loss: 0.0302
Epoch [12/250], Progress: 4/13, Train Loss: 0.0427
Epoch [12/250], Progress: 5/13, Train Loss: 0.3257
Epoch [12/250], Progress: 6/13, Train Loss: 0.3039
Epoch [12/250], Progress: 7/13, Train Loss: 0.0526
Epoch [12/250], Progress: 8/13, Train Loss: 0.5489
Epoch [12/250], Progress: 9/13, Train Loss: 0.1673
Epoch [12/250], Progress: 10/13, Train Loss: 0.2023
Epoch [12/250], Progress: 11/13, Train Loss: 0.0435
Epoch [12/250], Progress: 12/13, Train Loss: 0.0922
Epoch [12/250], Progress: 13/13, Train Loss: 0.0780
Epoch [12/250], Train Loss: 0.1645, Validation Loss: 0.0758

Epoch [13/250], Progress: 1/13, Train Loss: 0.0955
Epoch [13/250], Progress: 2/13, Train Loss: 0.1957
Epoch [13/250], Progress: 3/13, Train Loss: 0.1076
Epoch [13/250], Progress: 4/13, Train Loss: 0.1120
Epoch [13/250], Progress: 5/13, Train Loss: 0.1636
Epoch [13/250], Progress: 6/13, Train Loss: 0.0682
Epoch [13/250], Progress: 7/13, Train Loss: 0.3025
Epoch [13/250], Progress: 8/13, Train Loss: 0.0561
Epoch [13/250], Progress: 9/13, Train Loss: 0.0776
Epoch [13/250], Progress: 10/13, Train Loss: 0.0737
Epoch [13/250], Progress: 11/13, Train Loss: 0.0374
Epoch [13/250], Progress: 12/13, Train Loss: 3.3303
Epoch [13/250], Progress: 13/13, Train Loss: 0.1390
Epoch [13/250], Train Loss: 0.3661, Validation Loss: 0.0853

Epoch [14/250], Progress: 1/13, Train Loss: 1.2115
Epoch [14/250], Progress: 2/13, Train Loss: 0.0774
Epoch [14/250], Progress: 3/13, Train Loss: 0.0778
Epoch [14/250], Progress: 4/13, Train Loss: 0.0688
Epoch [14/250], Progress: 5/13, Train Loss: 0.0386
Epoch [14/250], Progress: 6/13, Train Loss: 0.0718
Epoch [14/250], Progress: 7/13, Train Loss: 0.0960
Epoch [14/250], Progress: 8/13, Train Loss: 0.3324
Epoch [14/250], Progress: 9/13, Train Loss: 0.2440
Epoch [14/250], Progress: 10/13, Train Loss: 0.0874
Epoch [14/250], Progress: 11/13, Train Loss: 0.0178
Epoch [14/250], Progress: 12/13, Train Loss: 0.0208
Epoch [14/250], Progress: 13/13, Train Loss: 0.0770
Epoch [14/250], Train Loss: 0.1862, Validation Loss: 0.0828

Epoch [15/250], Progress: 1/13, Train Loss: 0.3783
Epoch [15/250], Progress: 2/13, Train Loss: 0.0858
Epoch [15/250], Progress: 3/13, Train Loss: 0.1849
Epoch [15/250], Progress: 4/13, Train Loss: 0.0537
Epoch [15/250], Progress: 5/13, Train Loss: 0.1061
Epoch [15/250], Progress: 6/13, Train Loss: 0.0841
Epoch [15/250], Progress: 7/13, Train Loss: 0.1773
Epoch [15/250], Progress: 8/13, Train Loss: 0.0257
Epoch [15/250], Progress: 9/13, Train Loss: 0.0348
Epoch [15/250], Progress: 10/13, Train Loss: 0.0289
Epoch [15/250], Progress: 11/13, Train Loss: 0.0127
Epoch [15/250], Progress: 12/13, Train Loss: 0.3147
Epoch [15/250], Progress: 13/13, Train Loss: 1.5289
Epoch [15/250], Train Loss: 0.2320, Validation Loss: 0.0782

Epoch [16/250], Progress: 1/13, Train Loss: 0.3711
Epoch [16/250], Progress: 2/13, Train Loss: 0.1112
Epoch [16/250], Progress: 3/13, Train Loss: 1.0059
Epoch [16/250], Progress: 4/13, Train Loss: 0.1435
Epoch [16/250], Progress: 5/13, Train Loss: 0.0792
Epoch [16/250], Progress: 6/13, Train Loss: 0.0410
Epoch [16/250], Progress: 7/13, Train Loss: 0.2690
Epoch [16/250], Progress: 8/13, Train Loss: 0.2958
Epoch [16/250], Progress: 9/13, Train Loss: 0.0765
Epoch [16/250], Progress: 10/13, Train Loss: 0.1225
Epoch [16/250], Progress: 11/13, Train Loss: 0.0390
Epoch [16/250], Progress: 12/13, Train Loss: 0.0986
Epoch [16/250], Progress: 13/13, Train Loss: 0.0649
Epoch [16/250], Train Loss: 0.2091, Validation Loss: 0.0620

Epoch [17/250], Progress: 1/13, Train Loss: 0.0964
Epoch [17/250], Progress: 2/13, Train Loss: 0.0523
Epoch [17/250], Progress: 3/13, Train Loss: 0.1896
Epoch [17/250], Progress: 4/13, Train Loss: 0.0528
Epoch [17/250], Progress: 5/13, Train Loss: 0.0683
Epoch [17/250], Progress: 6/13, Train Loss: 1.1266
Epoch [17/250], Progress: 7/13, Train Loss: 0.0339
Epoch [17/250], Progress: 8/13, Train Loss: 0.1935
Epoch [17/250], Progress: 9/13, Train Loss: 0.0856
Epoch [17/250], Progress: 10/13, Train Loss: 0.0226
Epoch [17/250], Progress: 11/13, Train Loss: 0.0293
Epoch [17/250], Progress: 12/13, Train Loss: 0.1444
Epoch [17/250], Progress: 13/13, Train Loss: 0.1601
Epoch [17/250], Train Loss: 0.1735, Validation Loss: 0.0546

Epoch [18/250], Progress: 1/13, Train Loss: 0.0514
Epoch [18/250], Progress: 2/13, Train Loss: 0.0165
Epoch [18/250], Progress: 3/13, Train Loss: 0.2140
Epoch [18/250], Progress: 4/13, Train Loss: 0.1381
Epoch [18/250], Progress: 5/13, Train Loss: 0.0761
Epoch [18/250], Progress: 6/13, Train Loss: 0.2723
Epoch [18/250], Progress: 7/13, Train Loss: 0.0361
Epoch [18/250], Progress: 8/13, Train Loss: 0.1685
Epoch [18/250], Progress: 9/13, Train Loss: 0.1153
Epoch [18/250], Progress: 10/13, Train Loss: 0.1215
Epoch [18/250], Progress: 11/13, Train Loss: 0.2245
Epoch [18/250], Progress: 12/13, Train Loss: 0.0375
Epoch [18/250], Progress: 13/13, Train Loss: 0.0058
Epoch [18/250], Train Loss: 0.1137, Validation Loss: 0.0506

Epoch [19/250], Progress: 1/13, Train Loss: 0.1274
Epoch [19/250], Progress: 2/13, Train Loss: 0.2024
Epoch [19/250], Progress: 3/13, Train Loss: 0.0092
Epoch [19/250], Progress: 4/13, Train Loss: 0.0848
Epoch [19/250], Progress: 5/13, Train Loss: 0.2282
Epoch [19/250], Progress: 6/13, Train Loss: 0.0335
Epoch [19/250], Progress: 7/13, Train Loss: 0.1714
Epoch [19/250], Progress: 8/13, Train Loss: 0.3705
Epoch [19/250], Progress: 9/13, Train Loss: 0.0636
Epoch [19/250], Progress: 10/13, Train Loss: 0.0966
Epoch [19/250], Progress: 11/13, Train Loss: 0.1953
Epoch [19/250], Progress: 12/13, Train Loss: 0.0977
Epoch [19/250], Progress: 13/13, Train Loss: 0.0082
Epoch [19/250], Train Loss: 0.1299, Validation Loss: 0.0562

Epoch [20/250], Progress: 1/13, Train Loss: 0.2881
Epoch [20/250], Progress: 2/13, Train Loss: 0.1428
Epoch [20/250], Progress: 3/13, Train Loss: 0.3005
Epoch [20/250], Progress: 4/13, Train Loss: 1.0923
Epoch [20/250], Progress: 5/13, Train Loss: 0.1936
Epoch [20/250], Progress: 6/13, Train Loss: 0.0564
Epoch [20/250], Progress: 7/13, Train Loss: 0.0408
Epoch [20/250], Progress: 8/13, Train Loss: 0.0136
Epoch [20/250], Progress: 9/13, Train Loss: 0.0756
Epoch [20/250], Progress: 10/13, Train Loss: 0.0422
Epoch [20/250], Progress: 11/13, Train Loss: 0.5410
Epoch [20/250], Progress: 12/13, Train Loss: 0.1479
Epoch [20/250], Progress: 13/13, Train Loss: 0.0747
Epoch [20/250], Train Loss: 0.2315, Validation Loss: 0.0444

Epoch [21/250], Progress: 1/13, Train Loss: 0.0349
Epoch [21/250], Progress: 2/13, Train Loss: 0.1157
Epoch [21/250], Progress: 3/13, Train Loss: 0.0807
Epoch [21/250], Progress: 4/13, Train Loss: 0.0752
Epoch [21/250], Progress: 5/13, Train Loss: 0.3642
Epoch [21/250], Progress: 6/13, Train Loss: 0.0835
Epoch [21/250], Progress: 7/13, Train Loss: 0.0193
Epoch [21/250], Progress: 8/13, Train Loss: 0.1167
Epoch [21/250], Progress: 9/13, Train Loss: 0.0410
Epoch [21/250], Progress: 10/13, Train Loss: 0.3312
Epoch [21/250], Progress: 11/13, Train Loss: 0.0662
Epoch [21/250], Progress: 12/13, Train Loss: 0.3176
Epoch [21/250], Progress: 13/13, Train Loss: 0.0885
Epoch [21/250], Train Loss: 0.1334, Validation Loss: 0.0416

Epoch [22/250], Progress: 1/13, Train Loss: 0.6768
Epoch [22/250], Progress: 2/13, Train Loss: 0.2474
Epoch [22/250], Progress: 3/13, Train Loss: 0.1129
Epoch [22/250], Progress: 4/13, Train Loss: 0.0273
Epoch [22/250], Progress: 5/13, Train Loss: 0.2870
Epoch [22/250], Progress: 6/13, Train Loss: 0.2275
Epoch [22/250], Progress: 7/13, Train Loss: 0.0756
Epoch [22/250], Progress: 8/13, Train Loss: 0.0661
Epoch [22/250], Progress: 9/13, Train Loss: 0.0706
Epoch [22/250], Progress: 10/13, Train Loss: 0.0457
Epoch [22/250], Progress: 11/13, Train Loss: 0.0487
Epoch [22/250], Progress: 12/13, Train Loss: 0.0736
Epoch [22/250], Progress: 13/13, Train Loss: 0.0484
Epoch [22/250], Train Loss: 0.1544, Validation Loss: 0.0470

Epoch [23/250], Progress: 1/13, Train Loss: 0.1439
Epoch [23/250], Progress: 2/13, Train Loss: 0.0248
Epoch [23/250], Progress: 3/13, Train Loss: 0.2265
Epoch [23/250], Progress: 4/13, Train Loss: 0.0866
Epoch [23/250], Progress: 5/13, Train Loss: 0.2540
Epoch [23/250], Progress: 6/13, Train Loss: 0.0316
Epoch [23/250], Progress: 7/13, Train Loss: 0.0224
Epoch [23/250], Progress: 8/13, Train Loss: 0.0619
Epoch [23/250], Progress: 9/13, Train Loss: 0.0978
Epoch [23/250], Progress: 10/13, Train Loss: 0.1444
Epoch [23/250], Progress: 11/13, Train Loss: 0.0698
Epoch [23/250], Progress: 12/13, Train Loss: 0.3254
Epoch [23/250], Progress: 13/13, Train Loss: 0.1056
Epoch [23/250], Train Loss: 0.1227, Validation Loss: 0.0456

Epoch [24/250], Progress: 1/13, Train Loss: 0.0136
Epoch [24/250], Progress: 2/13, Train Loss: 0.3109
Epoch [24/250], Progress: 3/13, Train Loss: 0.4463
Epoch [24/250], Progress: 4/13, Train Loss: 0.1070
Epoch [24/250], Progress: 5/13, Train Loss: 0.0551
Epoch [24/250], Progress: 6/13, Train Loss: 0.0892
Epoch [24/250], Progress: 7/13, Train Loss: 0.0713
Epoch [24/250], Progress: 8/13, Train Loss: 0.0968
Epoch [24/250], Progress: 9/13, Train Loss: 0.0916
Epoch [24/250], Progress: 10/13, Train Loss: 0.0419
Epoch [24/250], Progress: 11/13, Train Loss: 0.1715
Epoch [24/250], Progress: 12/13, Train Loss: 0.0568
Epoch [24/250], Progress: 13/13, Train Loss: 0.0048
Epoch [24/250], Train Loss: 0.1198, Validation Loss: 0.0335

Epoch [25/250], Progress: 1/13, Train Loss: 0.1862
Epoch [25/250], Progress: 2/13, Train Loss: 0.1944
Epoch [25/250], Progress: 3/13, Train Loss: 0.0112
Epoch [25/250], Progress: 4/13, Train Loss: 0.1665
Epoch [25/250], Progress: 5/13, Train Loss: 0.0715
Epoch [25/250], Progress: 6/13, Train Loss: 0.1036
Epoch [25/250], Progress: 7/13, Train Loss: 0.1474
Epoch [25/250], Progress: 8/13, Train Loss: 0.3394
Epoch [25/250], Progress: 9/13, Train Loss: 0.0495
Epoch [25/250], Progress: 10/13, Train Loss: 0.1010
Epoch [25/250], Progress: 11/13, Train Loss: 0.0567
Epoch [25/250], Progress: 12/13, Train Loss: 0.1074
Epoch [25/250], Progress: 13/13, Train Loss: 0.0078
Epoch [25/250], Train Loss: 0.1187, Validation Loss: 0.0389

Epoch [26/250], Progress: 1/13, Train Loss: 0.0084
Epoch [26/250], Progress: 2/13, Train Loss: 0.0904
Epoch [26/250], Progress: 3/13, Train Loss: 0.0756
Epoch [26/250], Progress: 4/13, Train Loss: 0.0977
Epoch [26/250], Progress: 5/13, Train Loss: 0.0197
Epoch [26/250], Progress: 6/13, Train Loss: 0.0414
Epoch [26/250], Progress: 7/13, Train Loss: 0.5905
Epoch [26/250], Progress: 8/13, Train Loss: 0.0416
Epoch [26/250], Progress: 9/13, Train Loss: 0.1140
Epoch [26/250], Progress: 10/13, Train Loss: 0.0679
Epoch [26/250], Progress: 11/13, Train Loss: 0.1219
Epoch [26/250], Progress: 12/13, Train Loss: 0.0786
Epoch [26/250], Progress: 13/13, Train Loss: 0.1381
Epoch [26/250], Train Loss: 0.1143, Validation Loss: 0.0355

Epoch [27/250], Progress: 1/13, Train Loss: 0.0108
Epoch [27/250], Progress: 2/13, Train Loss: 0.1987
Epoch [27/250], Progress: 3/13, Train Loss: 0.0515
Epoch [27/250], Progress: 4/13, Train Loss: 0.1508
