0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9084575153477402,0.004591504128438865,0.0,0.0,0.0,0.05735079285553345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041538231538662896,0.0,0.004751015999463401,0.0,0.0,0.0,0.0,0.0,0.02069534851495779,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9109478833092253,0.0,0.0,0.0,0.009167895798274121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005243293094266434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028670272715440426,0.0,0.01047966970453502,0.0,0.0,0.0,0.0,0.0,0.02610690782150321,0.009384077556755523,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.6998953145068367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011488193722308311,0.0,0.0,0.0,0.0,0.10127046748503397,0.0,0.037029350718568034,0.0,0.0,0.08143480964245367,0.0,0.0,0.06888186392479934,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.6923211638389007,0.005232192554792532,0.0,0.0,0.0,0.0,0.0,0.04314733537037063,0.0,0.15966521262198358,0.006829747947922053,0.014969798119548985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006882577118349913,0.0043197199215377,0.0022430022818437944,0.006406252258102831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016766405295332524,0.014247262870331465,0.010286454642135207,0.016682875158847997
0.0,0.0,0.0,0.0,0.0,0.9632993819988831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005815855176942535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015960749388154765,0.008264139957146737,0.006659873478872839
0.0,0.0,0.0,0.0,0.0,0.0,0.9120253498906229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08797465010937708,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528387713281367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008607536595458517,0.0,0.0037506986300249717,0.0,0.0041650668947533385,0.0,0.0,0.0,0.0,0.030637926551626466,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.007517933247417514,0.0,0.0,0.0,0.0,0.9741365498230599,0.0,0.0,0.0,0.0,0.0,0.0,0.002879092019743538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015466424909779073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8953098038380296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05929724639005645,0.0,0.04539294977191393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06292099537667938,0.0,0.0,0.0,0.5176182963653254,0.0,0.0,0.0,0.0,0.14557881573142567,0.0,0.0,0.0,0.055539004499161625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016738136419999453,0.0,0.0,0.0,0.0,0.20160475160740846,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038842053284127,0.0,0.22772368324346157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01848756388086915,0.049904547547256574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0029299073276628403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8915279496069843,0.0,0.013744688345286206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02885598513502161,0.0,0.011507915189417087,0.003234555724846535,0.0,0.0,0.0,0.009852029419906365,0.0,0.0,0.031156923073264616,0.0036186126493867664,0.0,0.0,0.0035714335282236447,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879439668969137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012056033103086304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.003929943883232686,0.006914096900944622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676713780762522,0.003507572647034881,0.0,0.0,0.0,0.0028891359593709613,0.0,0.0,0.0,0.016511305017582554,0.0,0.004216391060574549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01326918649525564,0.0,0.0,0.0,0.0,0.004050893524145602,0.07704009643560635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872206133644455,0.0,0.0,0.0,0.06671996353039243,0.0,0.0,0.0,0.0,0.0,0.0,0.3235985830037894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32246084010137266,0.0,0.0
0.0,0.0,0.0031765622706950722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010608301571165116,0.0,0.0,0.0,0.0,0.6676880130666946,0.0,0.0,0.008325432228462184,0.0,0.0,0.0,0.059032551048238444,0.0,0.00931809760585068,0.003289521709921045,0.1924016439292305,0.0,0.0,0.024224036532964146,0.0,0.0,0.005439176742123692,0.0,0.004125682198914468,0.003604337447908181,0.008766643647831888,0.0,0.0
0.009120781046963579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031925270172136412,0.0,0.0,0.0,0.0,0.0,0.9876866919358228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.013530647668597831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864693523314022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9664478228866191,0.0,0.0,0.0,0.0,0.0,0.0,0.023836931605019727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009715245508361118,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794214311835989,0.0,0.0,0.0,0.0,0.020578568816401046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0098177219255515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003659640452109822,0.0,0.0,0.0,0.0,0.8551428857119004,0.008817558812734008,0.0,0.0,0.038568934682326105,0.0,0.04498899059109033,0.011531835248367595,0.0,0.0,0.0,0.0,0.010534782239152827,0.0,0.0,0.0,0.0,0.0,0.016937650336767404
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006173430214915194,0.0,0.0,0.009486747348925713,0.0,0.0,0.0,0.0,0.00204981628374329,0.004520533798161976,0.0,0.9632883024651513,0.0,0.0,0.0,0.0,0.014481169889102537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.006361978526833106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34137402954333185,0.010751603204882974,0.018831398541623166,0.0,0.0,0.0,0.0,0.0,0.0,0.4422655962574717,0.0,0.01252381032329312,0.0,0.02188316141156944,0.0,0.0,0.0,0.0,0.1168320201510897,0.023108778035348995,0.0,0.0,0.006067624004555956,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016277758520254773,0.0,0.0,0.0,0.016052311710952148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9057170746230618,0.0,0.06195285514573122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.004381864256094381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654101359131178,0.0,0.0,0.008642667376532333,0.0,0.0,0.00188002952228038,0.0,0.004782871937879006,0.0067790335559498255,0.0,0.002638523863256408,0.002836020355005424,0.0,0.002648853219884546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004847859128243082,0.0,0.0,0.0,0.2121220448954791,0.0,0.0,0.003429416372695885,0.01568340313725176,0.0,0.0,0.0,0.0,0.00938022261885636,0.0,0.7078971264386117,0.008436987893967617,0.0,0.0,0.0,0.008825387242008624,0.0,0.0,0.0,0.0,0.0,0.029377552272885854,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036403384552036976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10443554095282605,0.0,0.8117627844879827,0.0,0.0,0.0,0.0,0.0,0.0,0.019886735219010104,0.0,0.0,0.02751155478814417,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003122758237509968,0.0,0.0033445801929109856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007320975848430137,0.0,0.0,0.9727781759881564,0.002340549406047513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011092960326945001,0.0,0.0
0.0,0.09986742143190612,0.0,0.0,0.014115560035554645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07676361837630828,0.0,0.08732745239839261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054210630948911306,0.03977979203306566,0.024872814712052063,0.0,0.5694090930544078,0.0,0.03365361700940153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00699377993646397,0.0020558154978566534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893393086319767,0.0,0.0,0.0,0.0,0.0,0.0,0.0016110959337026427,0.0,0.0
0.0,0.0,0.0,0.025677703195463673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015921554031400647,0.0,0.0,0.055331846599209804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02008839522239469,0.0,0.8568861314691605,0.0,0.0,0.026094369482370684,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011912266109097342,0.0,0.0,0.0,0.10021571564578166,0.0,0.0,0.0,0.0,0.0,0.0,0.020317177713682,0.0,0.0,0.0,0.0,0.0,0.8453282093427055,0.0,0.0,0.0,0.0,0.02222663118873347,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18030862652448806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134613976322343,0.0,0.004057594944258194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8094991645549314,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01977623572693804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01984931421324229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202369157442839,0.0,0.0,0.040137534315535774,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002999813325949693,0.0,0.0,0.0,0.0,0.0,0.0,0.002673538170116556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008570849525421864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9793925152860443,0.0,0.0063632836924675746,0.0,0.0
0.0,0.0,0.0,0.045758908830029574,0.05613439124184835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011407569375681081,0.0,0.017346726456303377,0.0,0.0,0.0,0.0,0.0,0.0,0.005763398051464535,0.0,0.19160252414459494,0.0,0.10112199717077118,0.0,0.0,0.0062505700765111034,0.0,0.0,0.007174892953343644,0.0,0.0,0.552604519583853,0.0,0.0,0.004834502115599166
0.0,0.0,0.0,0.0,0.0,0.024482713184035835,0.01888914622519963,0.0,0.0,0.0,0.04804526849740796,0.0,0.0,0.0,0.0,0.024604714918257935,0.0,0.0,0.0,0.024602397508450266,0.0,0.0,0.0,0.0,0.008126545654414346,0.0,0.01163464982033567,0.002715752580282634,0.007370969245376895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234046363734392,0.006123205992799584,0.0
0.0,0.0,0.0,0.0,0.14746086976759445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033144756076458795,0.6609504609353752,0.15844391322057147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04464786973695786,0.0,0.0,0.01671014641703674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386419838460054
