0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
2.676295643433413e-11,6.170295148777492e-16,1.0103351996804122e-05,8.788362398925997e-12,6.707316060783342e-05,1.546703655147389e-15,3.3210900696190038e-09,1.6836450599167678e-15,1.4993018762274324e-12,1.2918658520320522e-15,4.425898883497759e-12,3.632164360944934e-11,2.9939157070479045e-18,4.537417193842868e-17,3.954675235180283e-18,2.0106966040107108e-16,9.253436775505386e-13,3.213819820010555e-16,5.611735153578405e-16,1.887778544595875e-10,1.0496442040194842e-12,6.219070769475366e-08,2.6245907065458596e-06,4.424269978153816e-12,3.3058064619062577e-10,1.855302439457418e-10,8.691337825439405e-06,3.268999307359799e-11,0.024263707920908928,2.8601814926892954e-12,7.47841390229548e-20,8.751736856917047e-14,7.099833552017334e-14,2.641562524274832e-10,4.1758110200750247e-16,3.504373561440257e-16,3.452651770917219e-15,9.531337172427254e-14,2.72060354625269e-15,5.549868120624524e-09,0.0012281405506655574,1.2327310938524405e-14,1.2173635444969952e-14,3.3557133400403294e-18,1.1605802683334332e-06,3.8133116220251395e-08,2.372864545911041e-13,5.76733192453327e-12,2.257008418382611e-06,0.00015380984405055642,3.8924687828512106e-07,1.162455178968695e-16,1.3661011507792864e-05,5.165145587171342e-14,1.2630844139494002e-06,6.78558181865796e-11,7.130821710887858e-09,9.480642589347263e-14,1.0859136506669032e-11,4.0361506137287506e-08,0.00011385593097656965,5.780233514052213e-10,5.734278602176346e-06,6.349673640215769e-07,8.297644662927019e-19,2.4482060259276017e-13,2.0876451678475405e-09,5.253448687219308e-16,4.896896643913351e-05,1.6598601382256106e-09,3.4675992546112644e-12,9.128894878527791e-14,2.5088819436140837e-15,1.1918068723681388e-17,4.492506644471206e-10,7.291551185062417e-08,0.9463289380073547,5.7763838851032645e-11,2.4498179040932655e-09,3.4106054789319893e-15,7.079033387448084e-15,0.02657882310450077,2.1477218581367197e-07,2.2124055972703078e-18,0.0011696243891492486,8.4980477778817725e-19,1.0435651230959395e-13,2.0745863139886325e-16,1.2006706739953188e-10,9.06731723497665e-16,3.917444795338782e-15,1.3484493903426209e-11,3.687839150810085e-13,2.6607219167718368e-14,1.9648833712205838e-16,8.014630736852268e-09
6.305704847164861e-10,1.682123483683982e-25,1.0163584910068375e-27,2.8325957386629394e-19,2.8701121384275415e-25,2.895118578173551e-17,7.86510225941198e-23,1.3344662871988824e-18,3.3934983817350805e-19,3.9139757517128266e-27,7.581282858754398e-20,5.490308745424765e-15,1.3407255984369881e-20,1.7935184975975765e-23,2.935797004804952e-12,0.0018437195103615522,1.201698852764111e-21,1.5041755618838692e-09,1.2193827578849416e-17,3.631905540202318e-11,1.7459965195468785e-20,2.4053243731091307e-14,6.522749629311875e-08,2.4930344247331426e-11,2.3910872853104464e-27,6.794553808475712e-11,0.00034959212644025683,5.820770456921309e-05,6.802018636886283e-27,1.2780635188391898e-05,4.9584541333969057e-11,7.491544785508033e-16,0.0004614783392753452,2.966518945210398e-27,1.9392148165506246e-27,5.566265895574202e-16,9.299745001856152e-11,5.718222672631507e-20,1.8500988202725207e-22,8.706860114341317e-18,1.762182950876561e-27,1.413019856124004e-25,1.5438691265934349e-24,0.9972730278968811,8.608151596290541e-32,2.810201447265056e-32,6.015834455680934e-17,6.588860503069704e-15,4.847111402474583e-19,5.39262912211478e-29,2.747963803121506e-13,5.685399603352049e-28,5.164208904256951e-13,9.685655868452159e-07,7.491458494026531e-16,1.7275231665295535e-15,2.177665730527791e-20,2.1418998370184746e-14,9.521658453509885e-19,8.323743226851034e-35,1.685768737271301e-29,5.846117640413142e-16,1.1592176871189075e-12,6.797928430893902e-17,5.252976009728627e-08,9.033685337713126e-27,4.968771993533534e-23,8.022024659767556e-25,3.866159918611547e-29,5.904352800939601e-28,6.64260670367999e-25,1.2212134638658812e-30,3.8835811915785865e-32,1.6984926798357947e-09,3.561246828524493e-32,7.869241541249054e-16,1.184409903487449e-09,3.5916899246323996e-29,7.51271267418474e-11,2.7076329823874466e-31,1.3723771516274147e-22,1.361835184682575e-33,4.035008699620457e-23,7.912563160695952e-22,1.0253373419171753e-29,7.490049405798846e-26,5.573224373599497e-20,4.926296915777245e-27,6.903446216129611e-19,1.2920394408466802e-16,2.0771907488824594e-27,1.8960367235192952e-18,5.537643702466119e-27,4.400941591472899e-25,8.541495541775468e-30,1.616280220773072e-20
4.496040296113986e-16,1.8042342730950622e-08,2.2563747745230067e-12,6.297525168008633e-09,8.416851215997667e-09,8.491891640005633e-05,1.5868691083387176e-10,7.566216986276686e-09,7.771140501933171e-13,0.002449152059853077,0.004925911780446768,7.145362860422333e-12,3.9830627684978026e-10,3.659916709703847e-15,2.296225004843472e-13,9.528910283052028e-08,0.023504089564085007,8.829802444765278e-10,2.285625464934493e-12,4.254063767916705e-08,5.290631293064507e-07,2.551660271965517e-10,7.65888810705384e-11,1.4196998243676262e-08,3.0860123484410806e-11,3.9892327663437754e-08,5.033250292246771e-13,8.052998623497842e-07,2.018695072214527e-10,4.585321676131571e-06,3.3124206311185844e-06,2.2331744276016252e-07,1.2477432420610057e-09,1.453907523887854e-12,3.790803191350278e-07,3.5664847928273957e-06,6.690683562737831e-07,2.539737842255363e-08,0.0003236497286707163,2.296487082276144e-06,1.7060691984041414e-15,4.330473984737182e-06,2.2302837016579613e-15,0.008570648729801178,3.206623411244891e-09,9.618214428033789e-13,1.0462936761522813e-16,6.824092957380401e-10,2.1831254859439042e-10,8.140713362081442e-06,0.00016019714530557394,2.3106850634280196e-12,3.786460069932218e-07,1.668893634398927e-10,1.0981359491711324e-14,4.1867806443995903e-10,1.5860274515944184e-07,0.8809840679168701,3.1017211199468875e-07,2.8660118722712014e-09,3.746178034447212e-09,3.7240788515191525e-05,4.3748742150663544e-13,3.90646445313364e-13,0.00021402878337539732,0.00010648079478414729,5.859474185854197e-07,6.094147465773858e-06,2.4496530324284287e-17,2.4260972462768204e-13,4.02187587704092e-13,9.984653281578347e-15,3.909794647869065e-14,3.1482385587366934e-09,2.682808641907286e-09,3.3227905760213616e-07,1.0611782272462733e-05,3.3450540650121e-14,1.5886965840569418e-16,2.2719849547721271e-13,1.1072301184093282e-14,1.0800149159327296e-13,4.0359829058455796e-14,2.691644650221203e-13,7.006601548953384e-11,1.062927731942942e-10,3.776749312595085e-12,5.233605215870796e-12,0.07237476855516434,0.006208145525306463,9.095620043808594e-06,6.1403779838542505e-09,2.635868086298121e-11,2.0279463601013265e-13,4.131891898538746e-17,3.9929912709624205e-09
2.3148798433680895e-09,1.049918552098461e-08,1.759697977728804e-16,1.6587549680480151e-06,1.5521202796778233e-19,1.1328360471907217e-08,7.166349735854283e-10,4.113545712825656e-14,4.011621937416443e-11,9.839053835303228e-25,2.795559062018782e-10,1.4379741841707983e-10,1.8253002664891937e-08,5.3550164079245715e-17,3.1132963776055123e-19,1.5875151193611714e-09,1.1862182540340928e-18,1.315328190332546e-13,1.7611285369673778e-16,2.399944776243501e-07,9.960889063379635e-24,3.272286057436546e-15,0.1057787612080574,2.4022861477845936e-10,7.452048006451051e-11,2.1482084718215853e-19,5.373332445657297e-09,1.517004750983819e-11,9.868666924330474e-19,4.922126616881128e-13,0.0062712705694139,2.632651095025042e-20,1.3649447577569399e-16,1.0951697504424374e-07,7.884043971397915e-16,1.1719068879756378e-06,0.0016019497998058796,2.0248282899444647e-16,1.7702966363000012e-15,0.011795315891504288,2.010020598926908e-17,3.197319492498352e-11,1.0229634109346926e-16,0.010002442635595798,2.533424208264745e-12,2.0464975035967554e-20,5.540634749934615e-20,4.238058214054212e-17,3.6664497292575796e-23,2.169583090960714e-08,1.199244963154277e-17,6.167378296979012e-23,1.711250248616963e-20,2.351949777535873e-19,2.837040242132733e-16,2.432459700997137e-24,3.121505007811759e-17,2.832168512801253e-20,1.1607480188050896e-18,9.317687152811216e-21,1.756311434126563e-16,7.610189589988859e-20,5.0340915463964464e-11,0.8645098805427551,4.346280238827995e-17,4.7695337517384145e-20,5.343554358082326e-15,5.3563531106186335e-14,1.5998061292558669e-22,1.3652923100990132e-18,1.8150753095417195e-20,6.995820577060704e-20,3.8712424378740235e-23,7.374983109254878e-19,3.580779268474825e-15,2.068492221951601e-06,1.1676256628234682e-09,3.8341606110744805e-24,1.1308749286501352e-17,2.806437554133204e-24,5.231938053913214e-20,6.4696245221176635e-15,1.3782644666577995e-18,2.9122572171782487e-27,4.71034651391202e-16,1.4539322930689023e-20,7.789222044483133e-23,1.8856334502343493e-25,9.877887353557102e-13,9.622508024279136e-17,1.501148281440796e-22,2.1790336177218705e-05,1.332196916337125e-05,1.02686474211935e-17,1.4382357393559963e-16,3.3173680816234175e-12
0.00017424531688448042,3.5210239792520106e-17,4.502357213724724e-14,0.0004820179019588977,7.4203369143655e-12,1.114642736664811e-15,0.0006856778054498136,8.293500108891294e-09,5.4222962349249806e-15,2.3541455243525355e-12,3.5910936225548584e-13,4.5566878551373934e-15,7.584167573592495e-17,2.1870849315624996e-12,2.594865316881052e-16,1.3595105943786656e-12,7.237616166382455e-15,3.831480414138678e-17,1.3095824338144046e-12,3.081646469580389e-14,3.0696914454786395e-10,1.4939222818879938e-12,1.5061296123036055e-13,8.566434020473856e-12,2.3680348215348495e-19,9.063663014563517e-11,1.1149240574824179e-14,3.804913358096945e-17,8.516644278699914e-09,1.7320937436074435e-13,7.856596449806741e-12,8.061734873415771e-13,1.284569718673918e-18,1.955430615878124e-15,5.453341216669157e-18,2.6885436454904266e-07,4.1510669901434483e-10,0.9961526989936829,2.58154625318107e-16,0.002337824320420623,1.646112608201522e-12,1.304004787078272e-15,1.8874242717781958e-13,4.8471951685736744e-14,2.5815269302419607e-16,1.796720411340047e-10,5.79539400410306e-14,8.456008788147729e-13,9.065816541919958e-09,7.402803955773585e-13,1.0820445928150235e-10,5.494164012631586e-10,4.4590566972146917e-07,7.309691724523629e-14,3.99838842183126e-18,1.3989537306358102e-10,3.64278065489998e-08,2.8183972933248924e-09,8.751625474731461e-18,5.752400777936373e-10,0.00013350884546525776,1.3325812666599659e-17,5.726764006584728e-13,3.115437152700906e-08,3.0266922315259582e-21,8.984669008782475e-09,1.034219693392402e-12,1.7301075502795804e-11,1.252635798906776e-12,1.9197221590161462e-10,8.451820214458721e-16,1.6617495157689177e-09,5.276617901298075e-13,3.995888431880708e-14,2.48494359311735e-07,3.731179073864009e-16,4.1622271526999075e-15,5.67925984018558e-10,1.9411278140424315e-11,2.983896463248925e-10,7.590482468912071e-16,5.8839970861632526e-18,1.5789026336365808e-11,4.2474723738195053e-10,2.9332569706497225e-10,2.384399101773571e-13,5.048847242505872e-07,8.723238277552614e-12,2.496973114385348e-11,4.359136607234859e-09,3.238379576941952e-05,1.3967532007367234e-15,2.5774039973712004e-16,6.6532188647272505e-09,3.5376194161551577e-12,1.0080399015510721e-10
6.668104105621172e-27,1.056986542473742e-24,6.04706840157121e-10,1.1350352571449511e-27,1.3157885371539724e-11,3.920158681951139e-33,3.6687417548364465e-09,1.3496301676241274e-07,1.7426984741110033e-29,0.0916450247168541,1.0211279487715077e-14,2.6577195621681797e-17,5.627692924466407e-20,2.850605021874005e-28,2.04620500231234e-12,1.1244443107628622e-16,5.806940484021084e-10,1.838331884340463e-16,1.0845654155431081e-23,6.538680504002981e-20,7.747736922328391e-22,1.2173287495167594e-21,4.196315844751859e-30,1.1977367481997967e-16,1.3089903353807657e-29,8.326282917184039e-17,9.90942558343569e-38,2.3551633742156415e-19,1.4781485139865172e-33,2.0730290373194293e-07,3.926429498803435e-18,2.4547122365104095e-22,4.313282531143159e-08,2.8402639806033665e-33,1.1730487869954231e-07,1.6270651492789057e-10,1.0231415007151726e-26,1.1684048786264611e-06,1.1981852786151475e-15,4.360673367602055e-19,1.646520326361393e-22,1.4921563541315444e-29,9.46604777709581e-05,5.1201242387173265e-28,2.6230409999686574e-32,6.407417257993213e-28,8.97147086898586e-21,1.9674558342961084e-38,2.081733455394076e-34,1.5805354737201518e-28,2.013556134301082e-19,4.411830276107587e-12,6.3288407575238575e-18,4.2513960878413235e-19,4.918557609780108e-43,1.9093626210462946e-30,0.9082580804824829,9.129247331335967e-20,1.740770550066374e-15,2.5633233890213897e-33,4.342591991049342e-21,1.568301119915904e-21,3.2774706841553854e-22,3.215256190677608e-22,3.363783598439732e-20,5.6245048901616286e-24,2.3304655982769873e-08,5.609383606497431e-07,2.2890210414745887e-41,2.0301186946791727e-12,4.808568908588113e-37,3.029601571054797e-24,6.654328217618462e-28,1.2587953176630105e-22,6.659129633418066e-20,3.1263355971870646e-29,1.5764607723654192e-40,1.1290290520203851e-26,8.40116984765566e-23,7.017838948307425e-29,2.6054608942049346e-31,2.6101425975592638e-40,5.148830766206215e-31,3.117885953186475e-25,4.575601805383686e-25,1.4979158279349622e-15,2.4618409524487794e-13,1.0038522790800641e-10,2.1002334945612497e-24,8.925959506299406e-15,7.497543981060256e-14,2.974469621424972e-19,5.029597271402781e-23,3.674574667016224e-28,1.614389210929533e-16,5.336201504406752e-22
2.4582794567323818e-12,1.2900356523459777e-05,7.915722114240631e-13,3.136819580126793e-12,4.865706948464776e-09,2.3551964822843274e-09,1.3016301925183882e-10,2.508331736157838e-17,4.997264113626443e-08,9.849818341869671e-15,5.738247637054883e-07,0.0019031157717108727,3.653603461439836e-11,2.875928885259782e-06,5.436446513231927e-14,3.905893026967533e-05,3.3845069108418e-11,0.4506348967552185,9.968891692495839e-15,3.2798711527759136e-14,9.916113916585371e-15,2.4046712537861836e-11,1.4103430923118054e-10,5.193685218834597e-16,0.18900227546691895,4.0083017460723624e-10,0.00016086563118733466,0.00037253863411024213,2.337506490451835e-12,1.0807860682804371e-11,3.0962192987434023e-13,3.1199988339419837e-12,4.966427877661772e-05,6.275044536990879e-15,1.1836168312129303e-07,2.700097249176578e-16,9.373972709170175e-10,3.778961518707824e-11,0.356377512216568,1.8596220049960088e-11,4.283177104820717e-15,1.8849768821382895e-05,5.388947066364835e-10,1.3104344361636322e-05,0.0011695062275975943,2.1819711315540502e-10,7.621704482818625e-12,1.3629636308465365e-09,8.137688212173089e-08,7.352748780924817e-14,2.5763830180380864e-08,2.6909550976395025e-13,5.820918431709288e-07,6.591498874497503e-11,5.452623422219638e-11,1.588718601119865e-10,3.591158659332905e-08,7.076650683767458e-15,3.410065008147001e-10,3.0325623956439784e-11,2.4313629451780394e-13,0.0002000524109462276,8.095910416670501e-14,9.515217796627826e-14,1.6438365491922013e-05,8.749728164225701e-10,1.6287236316581133e-12,1.2316849762328275e-09,8.103310096497715e-14,4.931588557660627e-12,1.390423420930681e-13,1.519201871778581e-14,3.169776724085138e-13,1.7222575479536317e-05,1.7710030109086006e-09,1.1403870903148317e-10,3.0780367143989906e-09,9.31671961801328e-10,5.9274291204503005e-12,2.683552164544027e-18,3.9311515820372733e-07,1.4719956753072444e-13,1.1762895546496566e-08,5.129805236500679e-18,7.855676287422952e-14,6.148855431981418e-14,1.254486640435426e-12,5.26019783286813e-10,1.2211120292704436e-07,6.2332919696928e-06,1.7413681106348382e-14,8.044598841239203e-12,8.709612302482128e-07,2.746863934227628e-12,3.804058053343565e-17,3.824932814922022e-09
6.70291999682604e-09,1.3604696254103377e-13,8.340791049912639e-20,1.7724688904097174e-13,0.9051270484924316,3.6201306709282566e-12,3.0404900819291925e-11,8.267576890024636e-14,3.968132246401357e-12,2.053400261185025e-20,1.2580991207589848e-13,2.7507340405463765e-07,3.88563489652112e-15,6.601074131751261e-10,1.0859797505702318e-09,1.9058747469102855e-08,9.119263912747184e-17,1.5973268263635987e-09,4.355730619937104e-12,2.15761737365483e-08,4.023827763803089e-21,6.902215344412044e-12,1.0915073353472052e-17,3.5637999170647083e-13,2.1194962018106223e-12,2.3718733643818268e-07,1.799716737536103e-15,2.2085187665617885e-15,4.5862968857138333e-23,1.402539639983047e-09,3.8992098541270644e-21,9.376538682591331e-15,1.1963283141902536e-10,3.295313604212424e-07,1.6730857537701261e-22,5.4437347074554054e-08,3.054747210393116e-12,0.08563553541898727,2.205377597816455e-16,0.009236226789653301,1.8309358515525702e-20,1.3017972603990497e-16,3.0535852844773906e-14,1.7725761925434756e-14,9.039745253752339e-16,9.349207895193073e-24,1.4000137312474015e-13,1.3256273856399048e-10,1.6366138388815314e-20,6.000339729126106e-20,1.1924088383352682e-08,3.494564084458634e-20,1.7379230519855825e-22,2.6021984567137224e-10,7.015080072392266e-09,7.901335193622504e-19,1.4419779176303772e-20,1.5616940008790873e-17,3.69583378657945e-13,6.823785104225574e-18,2.1355816420820517e-12,1.0543269936995033e-18,3.83153657970227e-18,1.4146029907320093e-16,1.5402193002988021e-15,1.6633536995686038e-13,1.6493248583983438e-19,5.355152356712606e-14,4.710303327937204e-13,1.3206490374313782e-16,9.180262453001298e-12,5.098455422157164e-17,5.699675086099566e-20,2.2485111004300583e-19,6.337612587059534e-23,7.50059995261166e-21,4.639613233284553e-24,6.067344977658081e-19,1.7672267885146482e-20,1.7203069069721384e-20,8.823239820785877e-15,8.753998081978409e-10,1.9146681717310474e-14,6.4244697886226e-13,2.482597526915854e-19,2.8127664108978934e-07,1.177974940144762e-16,4.1006347284238374e-16,1.8148004800322415e-12,2.7759492295977017e-14,2.0135737102347376e-15,4.568495775663527e-19,4.954617445485088e-13,8.530956702775677e-15,3.694315141208318e-15,4.802028913397649e-11
1.0888885642459236e-18,3.5805616284412256e-12,6.359651694154422e-11,4.266983149005056e-25,8.209991619878565e-08,1.2234773019170791e-17,1.0698916166298657e-24,6.53016968499287e-06,3.1847432746104963e-28,6.251860759221017e-05,7.761096626479613e-11,5.642732324283176e-17,3.972191922851616e-15,1.8365290142101065e-19,9.408677309474811e-11,1.179978423998529e-12,8.104281732812524e-06,1.3960533791262195e-21,1.7065837867394276e-20,2.3249953351456298e-10,1.4215951947720343e-15,2.913060417886193e-11,5.272551964165854e-28,0.0001752608804963529,1.6467392520697467e-17,6.362722047015268e-07,1.1305075884386912e-27,1.340480935141386e-06,2.555149805014757e-21,3.245733543044693e-11,2.4033311799009915e-11,2.7223700724277045e-11,1.3297594136929547e-07,5.7499673006802414e-24,0.0009292411850765347,4.2283026857603545e-08,1.9179212438839803e-21,0.0886349156498909,5.255096001059466e-23,4.3288815732012154e-07,2.59159057061642e-12,9.342148757605484e-20,2.166602897091252e-08,4.612948978770009e-19,5.8884661362177235e-21,3.5432385564942775e-15,0.3867214620113373,1.428434238641144e-22,7.560375529834865e-14,2.287706428374253e-13,1.4368864431624218e-10,1.2669900296184103e-16,2.9899823639735414e-16,1.4385476317102519e-11,1.0697294662707976e-22,6.658406601535436e-25,4.8576124032754815e-15,1.571593133409266e-10,0.2575697898864746,4.026894616703486e-19,6.199752625342392e-13,4.974304214891325e-16,1.9927452740375884e-05,8.863294646832554e-12,2.957882148848373e-13,1.7439217387879569e-12,0.2658696174621582,6.41200148532306e-11,5.920689027914099e-24,1.4539287308823479e-11,4.287061796825169e-28,4.603855856613222e-21,8.428160632095663e-18,2.2745826354147666e-14,8.131062489979968e-11,9.272849783397462e-26,5.2248716149699475e-31,1.0000562258809784e-24,1.7813323321059033e-23,3.153325586151514e-20,2.3586649848449433e-17,4.1888573561231932e-19,7.011192347402226e-26,2.2373981470046714e-21,1.339587794159478e-15,2.0089480079477084e-10,1.0367002272103958e-19,1.2259014671987291e-14,5.4661564479667555e-15,6.590847117203535e-13,5.9127172106214e-18,6.144939158209128e-13,1.395740185754224e-12,7.346033503718985e-13,3.863468765855704e-24,6.985236499466863e-13
3.6193628389497023e-13,3.21433830663409e-08,1.5430837163599165e-11,2.9312935851842713e-18,1.552297890864975e-17,1.2223189678180966e-16,5.718710963265039e-05,1.6771743370046758e-16,6.496936265703821e-18,2.1488327610341695e-12,3.153591542296038e-16,1.6138038821944534e-11,7.622485753699948e-09,7.147434371290728e-05,6.889892745221005e-08,2.057109257241896e-12,4.834476545354177e-16,0.0021420044358819723,2.441102431305353e-09,1.1363377957780002e-13,1.6580399275767377e-08,1.3455927995106864e-12,0.9721493721008301,1.039748258520683e-19,2.4583143853895706e-10,2.749508816892984e-17,0.007097618188709021,3.392843991867345e-11,3.6932588931559707e-11,2.910248042449391e-17,6.192112794733973e-12,1.3878770366033272e-13,4.85301174382247e-15,3.3385600062274534e-08,3.9933841281501736e-13,1.4244470355914313e-17,2.4368146114284173e-06,1.1449912918902222e-15,3.1707454439811045e-08,5.76688981812167e-18,1.3088838027335752e-15,1.8488816033723765e-10,2.9480838792376074e-16,1.0990409693434344e-09,1.221405495724042e-16,6.739580952781071e-14,9.38330139364221e-15,1.5362252581141433e-09,9.205641804399534e-11,6.50541817570494e-18,9.144446103007381e-18,1.8246832667045965e-07,1.1413196158221116e-15,3.7583984860943553e-13,9.227540687106739e-08,8.078949065293273e-08,6.187622571436624e-13,5.404081320789869e-16,1.559450653970619e-16,4.0043791199595447e-11,3.768102637639187e-13,0.0027385579887777567,1.3128584518990068e-16,2.5404403583497055e-14,0.004314227495342493,1.8668961911322626e-15,2.9670619700581952e-15,2.8040367250348197e-10,4.493288033313725e-11,3.539607368601046e-14,0.0077780247665941715,1.4518880618163282e-13,1.1761691620648662e-10,4.45901287093875e-06,1.8355004914258084e-15,1.0445590305607766e-05,0.002040047664195299,1.7325977751170285e-05,3.0370113975747293e-12,1.1512869768637302e-08,2.9133252342668225e-13,8.172925362740294e-14,2.1634765090539076e-09,0.0005955726956017315,1.9318670857277953e-16,1.4507134437735658e-05,5.457073712022975e-06,4.9827565817395225e-05,7.1049268898781825e-12,4.71818730732234e-14,0.0009107940131798387,7.507787794236442e-13,2.602785505071798e-17,9.040437669305401e-12,7.568800966561203e-15,6.193236824395638e-15
