0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0.0,0.00015860282317836758,2.79523276288073e-06,2.1539232360832955e-05,1.3738510510089934e-05,4.306298021113176e-05,0.00026224784739531094,0.0006844029181817781,0.0002425393074516273,0.00027488161112069483,0.0001706472913391971,4.454301708061214e-05,4.20182337932231e-06,0.002022246725525214,1.0111814238674318e-06,1.4410133973918608e-05,2.1641813581493213e-05,4.863198535953876e-05,0.0024623127445258072,0.0008016362906121764,5.3927931295353843e-05,8.525104343853142e-07,9.14324597864452e-05,1.7172860170276574e-05,0.02202302515104321,6.300576448713827e-06,0.005325647909535572,0.001950069412518649,0.0034884694936745627,0.23391037573678602,0.003145194037229593,1.1971606065081719e-06,0.0008306848641411677,7.889574729312171e-06,1.6528888598386795e-06,8.830819845158018e-06,0.0024900226495783834,0.0007789042287006367,1.7258864064688218e-06,1.1769128301593478e-05,0.0002822366977212638,0.03216920353682068,0.0021161484110142526,2.8632092695934233e-06,0.04863459159475306,0.4749475084015249,2.556887413500631e-07,8.165330938914221e-05,0.0003820895025624109,0.0003974381346128167,0.0005111405777746386,0.000389690169341509,0.00019439815968561798,0.1584290983569291,2.1445951582044484e-05
3.2734473739349987e-06,0.0,0.0005829809147612383,0.14972672008932075,0.03240950543049086,0.0002168205732356027,0.00036458852495717804,0.023273629184736463,0.00023793606172262116,0.03525439631364941,0.14221558632168177,0.0013601295382407892,0.003809139308965073,0.018041865740769936,0.16586195706392962,0.00017400435215432416,2.7198661330065393e-05,0.0004084176944838405,7.235224718308874e-05,0.005187306994390811,0.00029133737080260365,0.03083707904728365,0.0005986992448804492,3.43012589329352e-05,0.0005906635504586308,0.010367113387702406,0.00012432129766934581,0.022629763874084743,0.04995054230801757,0.0006938950475096269,0.004519193812002949,1.5221562690136219e-05,0.02189168600823584,0.026141976655557914,0.006251739491899395,0.007217044495921996,0.0005349618641859291,0.01662213244619312,0.0014824600439981345,0.02721736561387833,0.00036970889381560774,0.0375545460571148,0.0069637047047174695,0.00284766279760952,0.0017223025824031086,0.00036364645455093787,0.0001504123966789006,4.0353271597753596e-05,0.04001311829485049,0.0017459572759167606,0.00018480403534728313,0.07084061970866007,0.00016129728182664513,0.006214101915675736,0.02358845810722979
8.465806829782707e-05,0.005344150579730922,0.0,0.013747596828807218,0.11315012373279387,0.007637373683451187,0.0007563268796957345,0.001827726522884543,0.0008752555638551485,0.006620461899956354,0.00018455493173141768,4.1527579536904113e-05,0.002045619609496896,0.07825380205235888,0.003732488595304062,0.011380111705435125,3.902949913071885e-05,0.047746503910268245,0.0011204657748749014,0.05177964310860261,0.0003004361026932578,4.3807950567575915e-05,0.017856392225439777,0.0007634922693190993,0.0024692431161383865,0.002241032888719019,0.0006909852578829145,0.0019484617833640527,0.1175913738474037,0.013539060697439709,0.027247426134636044,1.8788133675506913e-06,0.018058716643281514,0.0028161543135771794,0.000446419010286192,4.736702805357984e-05,0.0024045400219270263,0.0012606112618329668,0.0006247935099459312,0.012476049452004645,1.1182005121845862e-07,0.04432623350726317,0.021379155322279075,0.0010091355987924544,3.953292039327039e-05,0.00012864574237658744,0.015618379348696365,0.0001654223454465864,0.07089071146219794,0.0006123582965074092,0.06061208648554839,0.15611029414185396,0.0051564365175982285,0.03341883045153704,0.021337006576755968
0.020707180668403682,0.13013301927772278,0.006980647563089157,0.0,0.07719940176717831,0.01781113152802308,0.0006748926527186748,0.0036544805231451187,0.006353867515041533,0.012667407912390032,0.0017455041172731646,0.0031087568683109234,0.005523566911671713,0.08516239423403765,0.01512664488210579,0.03629429914949676,0.00036783898295570083,0.001797323091357777,0.002390091980983429,0.006256832720034502,2.61182422760116e-06,0.0013629910335401457,0.008690959460512782,0.07922701849314132,0.029456989870926587,0.001391122504587243,0.0003556137313683972,0.0016221286290994447,0.06947220893396827,0.006021270583625499,0.047576433592687616,0.004703850994892052,0.016695834454863376,0.010998693266504812,0.028004856776198815,0.016197163449967113,0.01977052960627258,0.10181123344376498,0.002168429684768017,0.0003731271654254293,5.603377152593484e-05,0.02319907760035924,0.012285998708235142,0.0039938176478864825,0.01616312726966126,0.0015850268641034145,0.00023465804478271159,0.0038603942478155,0.012970996427942406,0.0013567467140918861,0.004461899803490352,0.01632371506076941,0.005398499281165476,0.010859787499860184,0.007391853862564155
0.00022220621058663176,0.09561982015146735,0.015045090259852312,0.35368567955824,0.0,0.08145569672787507,0.007044903824841159,0.0001995928424575515,0.0029940149386534893,0.0005796419981272587,0.0808521255194431,0.0010698401370879819,0.015800572839281598,0.0002871463640992581,0.0073052825820722695,0.00012810190079491063,0.0008385745776990916,0.0012576001504662733,0.02940609382755664,0.0009913553868553958,0.0022799232309541188,0.0008620476467365947,5.4101251818645535e-05,1.1194901643646665e-05,0.00014204650742613011,0.018614027437576276,5.4831198187845506e-05,3.3576038014657304e-05,0.02931323041814133,0.00044981928300223765,0.01504512832582216,3.828720522052971e-06,0.007396052696319256,0.00022118639467165355,4.375950491835818e-05,0.004024170491491679,0.0002877424693986755,0.008540286612865804,0.005089179987602468,8.623431738829414e-05,0.00023246699716524102,0.10485306707388886,0.008143832447454128,0.001736975535581606,0.0002283599862761655,4.0703269886133806e-05,0.017557680273923803,0.013873493003313128,0.01140367332721807,0.021337886839148053,0.0012569778452790855,0.004029919574887732,0.004911381272616127,0.009603872401053462,0.013454003434899211
0.01807355994115705,0.01822138998819434,0.01874729731808538,0.01904728733327078,0.01957546522759873,0.0,0.01900650406985179,0.01881112044920092,0.01857317862627299,0.018444679920440136,0.01723980741656345,0.01821843623791052,0.018953483875678932,0.018774245663181595,0.017969766712707023,0.017274375842965168,0.018179168681735577,0.018956229819551758,0.018723194851823475,0.018710647912129112,0.01859180378201215,0.018074993449060814,0.018593669909497967,0.018159494289885395,0.018446377761985943,0.01901245068596757,0.01744830195346604,0.01883987790864447,0.018534422325699226,0.018615080448596374,0.019545255957738213,0.016956560394686203,0.019108768228603447,0.019322282108275787,0.01800184259596078,0.018195853042213814,0.01745556424493375,0.017845486898137176,0.018673744862494263,0.018246539261030113,0.018277514401985252,0.018613921559375267,0.019538112956544628,0.018500649815668232,0.01934280400366887,0.018250714177670685,0.01763301836731641,0.017812483741537384,0.01946226353554622,0.018419166540969974,0.01912346360800059,0.019606154493015747,0.018345419398468475,0.01981138203131116,0.018094721209743748
0.00015432617248640457,0.0028346856348576152,0.0003404534785885562,0.0021898680117246657,0.008021025137006714,0.020014589848319334,0.0,0.0002715732251954782,0.016087645236532538,4.627837216628988e-05,3.5703719089903833e-05,0.0007255521590934678,0.012536198847034656,0.004792239101210955,0.0007806328679238143,1.1513797136424068e-05,0.000547885203392735,0.0005135601885790016,0.3009760911057841,0.0015221451734640746,0.055504108516008704,0.00013982277459373716,0.004012651430452565,0.07177090031948505,0.0007209412787156489,0.00667218697900703,1.9423373476722015e-05,0.001108817741962227,0.000798117810034369,0.0004927174876241115,0.0030238308852317828,0.00044558615027154557,0.003872529770744585,0.016592904151671896,0.0046150899740549055,0.002645123924461232,0.0016639627367584767,7.94380026739774e-06,0.005152492487093241,0.0010501818472062623,0.0011584893255755456,0.0012925729071640347,0.00571609541779671,0.000317014808686562,0.0023837237263870923,0.0009207828914728246,0.005645390936814732,0.1275288302502095,0.006711145540078645,0.2858337919334952,0.0045192733608387615,0.000768327522370853,0.0011852421441557379,0.0012670401114239728,0.0020409834778854783
0.01884654350578785,0.018339086323976517,0.01836863612490041,0.01811645845217364,0.01850054705781596,0.019065639802387783,0.018349211929099902,0.0,0.019097990755523955,0.018048044560211047,0.017277625522443225,0.017978646393333162,0.018599989424858774,0.019234183111361096,0.018224979085581645,0.0173393687499421,0.017792540469339917,0.018795720168522427,0.01838586213333266,0.017972303554415703,0.019650713141475405,0.018260029277631214,0.01929258501955441,0.017715326377323697,0.01888532909963812,0.019796027934976985,0.017345350501792773,0.018119543524725095,0.018687098952276365,0.018555279288973128,0.019344116428068707,0.01779635969017233,0.019372641241976192,0.018771456820624217,0.01741160186273711,0.01873434441430228,0.01833080713238035,0.017071275572691644,0.01868088703070368,0.018198206488575255,0.018501857295632362,0.019102243706583977,0.020100285166076252,0.018150357795613154,0.018491712265780995,0.018479068098323687,0.01765323377081326,0.018400740144508227,0.019541330369455472,0.018814084519233023,0.01902043047760214,0.01852946568812643,0.01818918702857835,0.019293784829122678,0.019379855266639164
2.0229358446806066e-05,0.003573609504455817,0.003281177542970113,0.011723264162283158,0.0034052417968632653,0.07652982307794445,0.004058301138370552,0.00014020115109666608,0.0,0.0012534765183450248,4.7695651642172266e-05,0.06488087966926742,0.23968958383367864,0.005259899607291345,0.00020535187159126167,1.3551142596485155e-05,0.0006289359007196538,0.026390639439214283,0.0054372204372089075,0.016632623323675943,0.008448881091643736,0.015972970975826683,0.001459117742115268,1.4630596245927552e-05,0.0007231730226908439,0.12354920179524925,0.0007765505022507568,0.00109530791630009,0.003513681234226169,0.00862457662402818,0.005695120877862792,0.00010342915001274378,0.07974562620875077,0.011241005006959313,0.0002961734502878244,0.0084664164980677,0.0008883524537822751,4.955216199647339e-05,0.0029386057575311497,0.00034135240790018174,0.0011808636644866511,0.005114028157213397,0.011402286117663607,0.010985062501187031,0.0019295222991081572,0.0005133017063620038,0.0005910230473185152,0.04916940727711335,0.029397477372258438,0.0028623128953040576,0.03369309989860994,0.03174274170859462,0.034716638258895254,0.0027528093530064268,0.046834002680952835
0.0001655578453919073,0.025040976355549627,0.016727565261178794,4.6888599761158796e-05,0.00025771412042241686,1.0569599733367943e-05,1.709499302351528e-05,0.014310678790236632,7.916142565278506e-05,0.0,0.000530313241282847,0.0007743285577988858,0.00012184623586752615,0.005395964038893445,0.02094206723200064,0.0018176733355517172,0.004830389077144816,0.00011049576161649066,1.0453254440774066e-05,0.007671458873986456,1.3173652679439609e-05,3.1311558112539664e-06,2.394592228864535e-05,0.00015413178218770787,0.000825367259325461,2.6089031106207213e-05,0.0018666391649030311,0.17874016732432293,0.1076305357964038,0.02896578967988188,0.016246551384494184,1.6377458834881179e-06,0.00048667059087524964,0.00047289950353780654,0.0037227849614991163,3.5941334118908824e-06,0.017061797436302286,0.0008984291171714176,2.598150480826417e-06,0.002346717304975203,2.839449547900156e-06,0.04026378556574305,0.002447640177960302,0.008897422975866353,0.0011129198117085378,0.0007511869621413995,1.9664282487612746e-06,7.554611345590486e-06,0.007794539288646097,3.161221384077582e-05,0.00016300102618986277,0.43272086113236496,0.004017731193788529,0.043352240856144586,8.084157869728076e-05
