arg:  ['/var/spool/slurm/d/job09098/slurm_script']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
==== (50, 3)
----- 1
>>>>> [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.5161201  -1.9547545   0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
////// [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.5161201  -1.9547545   0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
\\\ [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.5161201  -1.9547545   0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
////// m
***** 32    m
Name: Male/Female, dtype: object
Cuda available :-  True

device cuda 

[12077 18791 47041 ... 33230 39696  9850]
*************** New model ***************
Details: embed_dim = 64 num_heads = 16 num_induce = 256 stack = 3 dropout = 0.2

Epoch [1/250], Progress: 1/8, Train Loss: 0.7089, Train Accuracy: 0.5000
Epoch [1/250], Progress: 2/8, Train Loss: 1.1623, Train Accuracy: 0.2500
Epoch [1/250], Progress: 3/8, Train Loss: 0.5056, Train Accuracy: 0.7500
Epoch [1/250], Progress: 4/8, Train Loss: 1.0621, Train Accuracy: 0.2500
Epoch [1/250], Progress: 5/8, Train Loss: 0.8749, Train Accuracy: 0.2500
Epoch [1/250], Progress: 6/8, Train Loss: 0.7189, Train Accuracy: 0.5000
Epoch [1/250], Progress: 7/8, Train Loss: 0.6909, Train Accuracy: 0.5000
Epoch [1/250], Progress: 8/8, Train Loss: 0.6174, Train Accuracy: 0.5000
Epoch [1/250], Train Loss: 0.7926, Train Accuracy: 0.4333, Validation Loss: 0.6907, Validation Accuracy: 0.5000

Epoch [2/250], Progress: 1/8, Train Loss: 0.7531, Train Accuracy: 0.2500
Epoch [2/250], Progress: 2/8, Train Loss: 0.5826, Train Accuracy: 1.0000
Epoch [2/250], Progress: 3/8, Train Loss: 0.7664, Train Accuracy: 0.5000
Epoch [2/250], Progress: 4/8, Train Loss: 0.6165, Train Accuracy: 0.7500
Epoch [2/250], Progress: 5/8, Train Loss: 0.7302, Train Accuracy: 0.2500
Epoch [2/250], Progress: 6/8, Train Loss: 0.5481, Train Accuracy: 1.0000
Epoch [2/250], Progress: 7/8, Train Loss: 0.6585, Train Accuracy: 0.5000
Epoch [2/250], Progress: 8/8, Train Loss: 0.9290, Train Accuracy: 0.0000
Epoch [2/250], Train Loss: 0.6980, Train Accuracy: 0.5667, Validation Loss: 0.6919, Validation Accuracy: 0.5000

Epoch [3/250], Progress: 1/8, Train Loss: 0.6837, Train Accuracy: 0.5000
Epoch [3/250], Progress: 2/8, Train Loss: 0.6367, Train Accuracy: 0.5000
Epoch [3/250], Progress: 3/8, Train Loss: 0.5863, Train Accuracy: 0.7500
Epoch [3/250], Progress: 4/8, Train Loss: 0.7004, Train Accuracy: 0.7500
Epoch [3/250], Progress: 5/8, Train Loss: 0.5800, Train Accuracy: 0.7500
Epoch [3/250], Progress: 6/8, Train Loss: 0.7213, Train Accuracy: 0.5000
Epoch [3/250], Progress: 7/8, Train Loss: 0.6410, Train Accuracy: 0.5000
Epoch [3/250], Progress: 8/8, Train Loss: 0.6617, Train Accuracy: 0.5000
Epoch [3/250], Train Loss: 0.6514, Train Accuracy: 0.6000, Validation Loss: 0.6895, Validation Accuracy: 0.5000

Epoch [4/250], Progress: 1/8, Train Loss: 0.5198, Train Accuracy: 0.7500
Epoch [4/250], Progress: 2/8, Train Loss: 0.6343, Train Accuracy: 0.7500
Epoch [4/250], Progress: 3/8, Train Loss: 0.7371, Train Accuracy: 0.7500
Epoch [4/250], Progress: 4/8, Train Loss: 0.7046, Train Accuracy: 0.5000
Epoch [4/250], Progress: 5/8, Train Loss: 0.6739, Train Accuracy: 0.5000
Epoch [4/250], Progress: 6/8, Train Loss: 0.8001, Train Accuracy: 0.2500
Epoch [4/250], Progress: 7/8, Train Loss: 0.7518, Train Accuracy: 0.2500
Epoch [4/250], Progress: 8/8, Train Loss: 0.6759, Train Accuracy: 0.5000
Epoch [4/250], Train Loss: 0.6872, Train Accuracy: 0.5333, Validation Loss: 0.6895, Validation Accuracy: 0.5000

Epoch [5/250], Progress: 1/8, Train Loss: 0.6503, Train Accuracy: 0.5000
Epoch [5/250], Progress: 2/8, Train Loss: 0.6442, Train Accuracy: 0.5000
Epoch [5/250], Progress: 3/8, Train Loss: 0.7073, Train Accuracy: 0.7500
Epoch [5/250], Progress: 4/8, Train Loss: 0.7957, Train Accuracy: 0.5000
Epoch [5/250], Progress: 5/8, Train Loss: 0.6548, Train Accuracy: 0.7500
Epoch [5/250], Progress: 6/8, Train Loss: 0.6582, Train Accuracy: 0.5000
Epoch [5/250], Progress: 7/8, Train Loss: 0.7459, Train Accuracy: 0.5000
Epoch [5/250], Progress: 8/8, Train Loss: 0.7662, Train Accuracy: 0.5000
Epoch [5/250], Train Loss: 0.7028, Train Accuracy: 0.5667, Validation Loss: 0.6903, Validation Accuracy: 0.5000

Epoch [6/250], Progress: 1/8, Train Loss: 0.4896, Train Accuracy: 1.0000
Epoch [6/250], Progress: 2/8, Train Loss: 0.8731, Train Accuracy: 0.0000
Epoch [6/250], Progress: 3/8, Train Loss: 0.8422, Train Accuracy: 0.0000
Epoch [6/250], Progress: 4/8, Train Loss: 0.7073, Train Accuracy: 0.5000
Epoch [6/250], Progress: 5/8, Train Loss: 0.8126, Train Accuracy: 0.2500
Epoch [6/250], Progress: 6/8, Train Loss: 0.6086, Train Accuracy: 0.7500
Epoch [6/250], Progress: 7/8, Train Loss: 0.7957, Train Accuracy: 0.2500
Epoch [6/250], Progress: 8/8, Train Loss: 0.7317, Train Accuracy: 0.0000
Epoch [6/250], Train Loss: 0.7326, Train Accuracy: 0.3667, Validation Loss: 0.6904, Validation Accuracy: 0.5000

Epoch [7/250], Progress: 1/8, Train Loss: 0.7990, Train Accuracy: 0.2500
Epoch [7/250], Progress: 2/8, Train Loss: 0.7157, Train Accuracy: 0.2500
Epoch [7/250], Progress: 3/8, Train Loss: 0.7097, Train Accuracy: 0.5000
Epoch [7/250], Progress: 4/8, Train Loss: 0.6061, Train Accuracy: 0.7500
Epoch [7/250], Progress: 5/8, Train Loss: 0.6683, Train Accuracy: 0.5000
Epoch [7/250], Progress: 6/8, Train Loss: 0.6561, Train Accuracy: 0.7500
Epoch [7/250], Progress: 7/8, Train Loss: 0.6545, Train Accuracy: 0.5000
Epoch [7/250], Progress: 8/8, Train Loss: 0.7615, Train Accuracy: 0.0000
Epoch [7/250], Train Loss: 0.6964, Train Accuracy: 0.4667, Validation Loss: 0.6872, Validation Accuracy: 0.7333

Epoch [8/250], Progress: 1/8, Train Loss: 0.7694, Train Accuracy: 0.2500
Epoch [8/250], Progress: 2/8, Train Loss: 0.6909, Train Accuracy: 0.2500
Epoch [8/250], Progress: 3/8, Train Loss: 0.6982, Train Accuracy: 0.5000
Epoch [8/250], Progress: 4/8, Train Loss: 0.6232, Train Accuracy: 0.7500
Epoch [8/250], Progress: 5/8, Train Loss: 0.7604, Train Accuracy: 0.2500
Epoch [8/250], Progress: 6/8, Train Loss: 0.6849, Train Accuracy: 0.7500
Epoch [8/250], Progress: 7/8, Train Loss: 0.7063, Train Accuracy: 0.2500
Epoch [8/250], Progress: 8/8, Train Loss: 0.7714, Train Accuracy: 0.5000
Epoch [8/250], Train Loss: 0.7131, Train Accuracy: 0.4333, Validation Loss: 0.6846, Validation Accuracy: 0.5000

Epoch [9/250], Progress: 1/8, Train Loss: 0.8583, Train Accuracy: 0.0000
Epoch [9/250], Progress: 2/8, Train Loss: 0.6437, Train Accuracy: 0.7500
Epoch [9/250], Progress: 3/8, Train Loss: 0.7319, Train Accuracy: 0.2500
Epoch [9/250], Progress: 4/8, Train Loss: 0.6397, Train Accuracy: 0.7500
Epoch [9/250], Progress: 5/8, Train Loss: 0.5861, Train Accuracy: 0.7500
Epoch [9/250], Progress: 6/8, Train Loss: 0.7131, Train Accuracy: 0.2500
Epoch [9/250], Progress: 7/8, Train Loss: 0.5775, Train Accuracy: 1.0000
Epoch [9/250], Progress: 8/8, Train Loss: 0.7651, Train Accuracy: 0.5000
Epoch [9/250], Train Loss: 0.6894, Train Accuracy: 0.5333, Validation Loss: 0.6868, Validation Accuracy: 0.5333

Epoch [10/250], Progress: 1/8, Train Loss: 0.7593, Train Accuracy: 0.2500
Epoch [10/250], Progress: 2/8, Train Loss: 0.6305, Train Accuracy: 0.7500
Epoch [10/250], Progress: 3/8, Train Loss: 0.7482, Train Accuracy: 0.5000
Epoch [10/250], Progress: 4/8, Train Loss: 0.9066, Train Accuracy: 0.0000
Epoch [10/250], Progress: 5/8, Train Loss: 0.5963, Train Accuracy: 0.7500
Epoch [10/250], Progress: 6/8, Train Loss: 0.7516, Train Accuracy: 0.2500
Epoch [10/250], Progress: 7/8, Train Loss: 0.7310, Train Accuracy: 0.5000
Epoch [10/250], Progress: 8/8, Train Loss: 0.6131, Train Accuracy: 1.0000
Epoch [10/250], Train Loss: 0.7171, Train Accuracy: 0.4667, Validation Loss: 0.6816, Validation Accuracy: 0.7000

Epoch [11/250], Progress: 1/8, Train Loss: 0.5213, Train Accuracy: 0.7500
Epoch [11/250], Progress: 2/8, Train Loss: 0.7047, Train Accuracy: 0.2500
Epoch [11/250], Progress: 3/8, Train Loss: 0.7508, Train Accuracy: 0.5000
Epoch [11/250], Progress: 4/8, Train Loss: 0.7919, Train Accuracy: 0.2500
Epoch [11/250], Progress: 5/8, Train Loss: 0.7121, Train Accuracy: 0.5000
Epoch [11/250], Progress: 6/8, Train Loss: 0.7718, Train Accuracy: 0.2500
Epoch [11/250], Progress: 7/8, Train Loss: 0.8260, Train Accuracy: 0.2500
Epoch [11/250], Progress: 8/8, Train Loss: 0.8288, Train Accuracy: 0.0000
Epoch [11/250], Train Loss: 0.7384, Train Accuracy: 0.3667, Validation Loss: 0.6778, Validation Accuracy: 0.5000
