0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0.00738949328660965,0.00010215812653768808,0.024418151006102562,0.12857989966869354,0.0070871091447770596,0.0028608813881874084,0.0212307907640934,0.005553038790822029,0.006925966124981642,0.00025823916075751185,0.002565693110227585,0.0164024755358696,0.01728552207350731,0.001281842472963035,0.0007129974546842277,0.004351859912276268,0.0001927969278767705,0.02894488163292408,0.0003505863423924893,0.0011888545705005527,1.2405235793266911e-05,0.0035658320412039757,0.09525111317634583,0.011955874972045422,0.2124709039926529,0.0003524873754940927,0.03250262513756752,0.002062834333628416,0.001899040536954999,9.453427628614008e-05,0.0009089967352338135,0.00017779080371838063,0.008089047856628895,0.0005570627399720252,0.04030933603644371,0.0005936111556366086,0.03175441548228264,0.021023845300078392,0.013550403527915478,0.0070721907541155815,8.292243001051247e-05,0.012004188261926174,0.001487843575887382,0.05920369178056717,0.01048199087381363,0.00012433965457603335,0.0010355773847550154,6.258167559280992e-05,0.0036504927556961775,0.0005691359401680529,9.692562161944807e-05,3.759155151783489e-05,0.0036296311300247908,0.0005247778608463705,0.006344839930534363,0.00017322252097073942,0.001600491115823388,0.00016142897948157042,0.0001496450713602826,0.0017139057163149118,0.017903758212924004,0.00010273945372318849,0.006036077626049519,0.005637222435325384,0.00013499025953933597,2.952615795948077e-05,0.017592307180166245,0.00016326489276252687,0.002843396971002221,0.006506479810923338,0.0027372115291655064,0.01046794280409813,6.38611672911793e-05,0.004624706692993641,0.0005459847743622959,0.0027542964089661837,0.006176160182803869,0.0026175049133598804,0.0034210269805043936,0.00020190016948617995,0.0056884754449129105,0.003085204167291522,0.0024719994980841875,0.001000539748929441,9.854421659838408e-05,0.00043869458022527397,0.0002299480838701129,0.008086436428129673,0.0013205558061599731,0.00014293877757154405,2.7991913157165982e-05,0.0005011552129872143,0.004004834685474634,0.014652853831648827,0.002659281250089407,7.3280643846374005e-06
0.02198905311524868,0.007770066615194082,0.005159489810466766,0.005496228579431772,0.002580442698672414,0.009507006965577602,0.017290832474827766,0.028455384075641632,0.015623441897332668,0.013440413400530815,0.009418410249054432,0.009254476986825466,0.01727217435836792,0.002166349906474352,0.010187619365751743,0.006546263117343187,0.0005446721916086972,0.0044264052994549274,0.006684301421046257,0.04344519227743149,0.002474157838150859,0.0031986606772989035,0.0028583493549376726,0.009383485652506351,0.050819166004657745,0.003480530111119151,0.014525593258440495,0.009328708983957767,0.0016107492847368121,0.028363985940814018,0.021652622148394585,0.00263995467685163,0.00605239300057292,0.008365614339709282,0.07555260509252548,0.02801753208041191,0.00742887519299984,0.0011472817277535796,0.0072087692096829414,0.008077897131443024,0.0003221284714527428,0.026283854618668556,0.0011211871169507504,0.01709602214396,0.004648660775274038,0.0016680238768458366,0.0014107036404311657,0.0004975807387381792,0.006453121546655893,0.003654866712167859,0.0020885115955024958,0.001099653891287744,0.001992329955101013,0.004083322361111641,0.003379593603312969,0.0025647429283708334,0.00691142026335001,0.02490779012441635,0.004311111755669117,0.015339331701397896,0.017889199778437614,0.0036542064044624567,0.005557182710617781,0.004299956373870373,0.06162919104099274,0.00038054431206546724,0.013086250983178616,0.006429164670407772,0.0017795682651922107,0.0022245929576456547,0.024782979860901833,0.005065884906798601,0.0025107089895755053,0.030646570026874542,0.0031970457639545202,0.011449139565229416,0.019252844154834747,0.0017015539342537522,0.003262320999056101,0.006766010075807571,0.010225062258541584,0.0023403740487992764,0.0005623951437883079,0.015448520891368389,0.004743876866996288,0.0035907800775021315,0.0036359771620482206,0.005766713991761208,0.0016207349253818393,0.0028358232229948044,0.012486288323998451,0.008428757078945637,0.037834420800209045,0.004163030534982681,0.00134752516169101,0.00012564587814267725
4.41542906628456e-05,0.0002824302646331489,0.00045566479093395174,5.603204408544116e-05,0.0041832649149000645,0.0019975430332124233,0.0005307646351866424,0.021950921043753624,0.0065879253670573235,0.016893470659852028,0.21703173220157623,0.0007125390111468732,0.00031655310885980725,0.0017956983065232635,0.046080686151981354,0.009130003862082958,0.0005238846060819924,0.010226035490632057,0.002696469658985734,0.017243940383195877,0.01821703463792801,0.00027395988581702113,0.0003139489272143692,0.005422875285148621,0.0004758373834192753,0.0005881475517526269,0.0014814540045335889,0.00021186097001191229,0.00693493103608489,0.004200632218271494,0.0017298295861110091,0.0015795545186847448,0.009204537607729435,0.0005329822306521237,0.05429908260703087,0.006097905337810516,0.0009858752600848675,0.0011303217615932226,0.15105657279491425,3.0284092645160854e-05,0.001222963910549879,0.07014141976833344,1.609775426913984e-05,0.00017511668556835502,0.0008550807251594961,0.007865230552852154,0.0010080310748890042,0.004438859410583973,0.003639335511252284,0.014402131550014019,0.003768246155232191,0.0012682585511356592,0.002449844963848591,0.00029295566491782665,0.00020090430916752666,0.01337494421750307,0.004727425519376993,0.02221563458442688,0.0017309349495917559,0.013366716913878918,0.004146421328186989,0.13720965385437012,8.491371409036219e-05,6.147698150016367e-05,0.003385138465091586,0.0023992815986275673,0.0004905952955596149,0.0044500380754470825,6.215527537278831e-05,7.716439722571522e-05,0.0013658235548064113,0.00044727270142175257,0.00014502930571325123,7.539465150330216e-05,0.00011355532478773966,0.0004302925954107195,0.0018169755348935723,0.0004223605210427195,2.2156211343826726e-05,0.0009235898032784462,0.002400444122031331,0.0019663097336888313,0.0006364876753650606,0.007839072495698929,0.0007217902457341552,0.0011651853565126657,0.0008635445265099406,7.604723214171827e-05,0.0006270615849643946,0.027475498616695404,0.0029073532205075026,0.000599504099227488,9.428946941625327e-05,0.003737611463293433,8.621434972155839e-05,6.786032372474438e-06
0.004022833425551653,0.00026249297661706805,0.0007361158495768905,0.013143929652869701,5.979202251182869e-05,0.0018058479763567448,0.0033551903907209635,0.005539394915103912,0.0004634743672795594,0.0004305247566662729,0.000709847139660269,0.009272593073546886,0.013661623932421207,0.002814610954374075,0.0012487448984757066,0.004285777453333139,0.00018209766130894423,0.025470497086644173,0.0023017963394522667,4.383586565381847e-05,0.0002820238587446511,0.00020318424503784627,0.01488878671079874,0.00027792659238912165,0.013242466375231743,0.00015102956967893988,0.002122600097209215,0.0008111410425044596,0.07452329993247986,4.7362354962388054e-05,0.07350417226552963,0.0005991586367599666,0.2386241853237152,0.00010402427869848907,0.00048343860544264317,0.007888573221862316,0.02071976847946644,0.0014861704548820853,0.0024561744648963213,0.04857617989182472,0.002615950768813491,0.0007484496454708278,0.00016525821411050856,0.0009576710872352123,0.11054922640323639,0.0018617515452206135,0.004139202646911144,0.0002061870036413893,0.004628353752195835,0.14126428961753845,3.820366691797972e-05,0.003664497984573245,9.795156074687839e-05,6.644194945693016e-05,0.001466219313442707,0.011775189079344273,0.00025149615248665214,1.312887980020605e-05,0.0014622897142544389,9.54347342485562e-05,0.01497835386544466,2.780597969831433e-05,5.2627470722654834e-05,0.00013502809451892972,1.5116754184418824e-05,9.80249242275022e-05,0.0297512449324131,1.5737474313937128e-05,3.28676360368263e-05,0.00038718472933396697,3.532880509737879e-05,0.002401037374511361,0.0005924493889324367,0.004595297854393721,1.6453175703645684e-05,0.0002749706618487835,0.04166267067193985,0.0005927415331825614,0.0002761379873845726,0.00019082259677816182,0.0011251873802393675,0.005048632621765137,0.01667410135269165,3.147856841678731e-05,2.3193693778011948e-05,9.458888962399215e-05,8.806448022369295e-06,0.00033210270339623094,2.3778249669703655e-05,1.939462345035281e-05,0.00010072949226014316,0.00040934013668447733,0.00023135801893658936,0.0012029466452077031,0.0016702661523595452,2.392972191955778e-06
0.025304170325398445,0.002276626881211996,0.0001436872553313151,0.1158210039138794,0.0007629681495018303,0.001110020442865789,0.012452643364667892,0.01216940488666296,0.0002917488745879382,0.0011066872393712401,0.000320959574310109,0.0007540123187936842,0.0002071697817882523,0.0008669835515320301,0.004576028790324926,0.0536436103284359,0.0003834090894088149,0.0033729930873960257,0.00025118779740296304,6.954550190130249e-05,4.051781797898002e-05,3.405830284464173e-05,0.028784198686480522,0.030938168987631798,0.0010735278483480215,0.0002496872330084443,0.00041382855852134526,0.0011768043041229248,0.0001365674688713625,6.549723366333637e-06,0.002171749249100685,3.289510641479865e-05,0.0026705623604357243,0.0008901275577954948,0.0008368217968381941,0.001909927581436932,0.0023447880521416664,0.21842171251773834,0.0019873313140124083,0.007697245571762323,0.0007539002108387649,0.0011298774043098092,5.567221887758933e-05,0.004598109517246485,0.0032355142757296562,0.002997287083417177,0.00033223690115846694,7.917872426332906e-05,0.08671277016401291,0.0039755720645189285,2.5138800992863253e-05,0.00032397150062024593,0.00025448223459534347,5.372393934521824e-05,8.012091711862013e-05,7.820821338100359e-05,0.0003631098661571741,5.108562618261203e-06,0.0001229354675160721,0.00017109881446231157,0.24000339210033417,0.0003548966778907925,2.3962049453984946e-05,0.0008505519363097847,3.191171708749607e-05,4.8374859034083784e-05,0.05877957120537758,3.394054147065617e-05,5.774975306849228e-06,0.00592440040782094,1.3764054529019631e-05,0.0024472337681800127,6.209405546542257e-05,0.0005861366516910493,0.00023679375590290874,3.0323009923449717e-05,0.00012262715608812869,0.0001542022218927741,0.00014987356553319842,0.00011361325596226379,0.03420690819621086,0.0005533660296350718,0.0002253585698781535,0.00012259652430657297,0.0002267722156830132,0.000223456765525043,0.0003215622273273766,0.0005448954761959612,0.00020326733647380024,0.00036119268042966723,1.8520111552788876e-05,0.005697796121239662,0.000282929977402091,0.0037437747232615948,0.0002423557307338342,1.8737304117166786e-06
0.023337390273809433,4.680299389292486e-05,0.0088889105245471,0.0002964769082609564,2.295074227731675e-05,0.006348337512463331,0.00014542088320013136,0.0005986356409266591,0.0002720727352425456,0.006510457489639521,0.04000292345881462,0.15882743895053864,0.0002179978328058496,0.0033907874021679163,0.0006776570808142424,0.007181338965892792,0.0018195605371147394,0.00717588048428297,0.0003463844768702984,0.00597565108910203,0.0007402047049254179,0.0012893846724182367,0.0013360112207010388,0.000407686282414943,0.006273126695305109,0.06251168251037598,0.003054167376831174,0.00040100907790474594,0.0008241644827648997,0.000121656121336855,2.0624262106139213e-05,0.0007784473127685487,0.0030920247081667185,3.744296191143803e-05,0.0006945321802049875,3.0914229682821315e-06,1.2596420674526598e-05,0.00011338239710312337,7.549068686785176e-05,2.3672229872317985e-05,0.011813517659902573,0.005070802289992571,0.00039416749496012926,0.0001420648186467588,0.00027190515538677573,0.0016994414618238807,0.00015892185911070555,8.13627502793679e-06,0.09548202902078629,2.5819304937613197e-05,0.07766732573509216,0.00015355362847913057,0.017891913652420044,0.0018620799528434873,5.437486106529832e-05,6.357458914862946e-05,0.0731697678565979,1.6068350305431522e-05,6.918653525644913e-06,0.0005785246612504125,0.19881847500801086,0.0036591659300029278,4.740400981972925e-06,2.7470259738038294e-06,1.1917367373825982e-05,0.012217298150062561,0.0004227552271913737,0.0004593805060721934,0.0006490851519629359,0.03676189109683037,0.0001283288438571617,0.01234498992562294,0.00017712909902911633,1.1005965461663436e-05,0.0005415523191913962,1.6852845874382183e-06,5.1791619625873864e-05,0.0020931116305291653,0.0003472743555903435,2.032585371125606e-06,0.022960446774959564,7.031179848127067e-05,0.003973169252276421,3.074580308748409e-05,0.0025906432420015335,5.22029549756553e-05,0.0021094295661896467,0.03355879336595535,0.01720927096903324,0.00027782071265392005,0.0022881836630403996,1.154806432168698e-05,0.0001185619184980169,0.0033306353725492954,0.0022854444105178118,1.9895037439709995e-06
0.018484091386198997,0.0013594718184322119,0.0013056531315669417,0.04673391208052635,0.021776454523205757,0.007699418347328901,0.00599459046497941,0.010261709801852703,0.013441458344459534,0.0050986395217478275,0.023429302498698235,0.0017490031896159053,0.00808929093182087,0.008105051703751087,0.003336672205477953,0.018463628366589546,0.001107434625737369,0.008853751234710217,0.0026555426884442568,0.003854265669360757,0.00013977474009152502,0.001899915048852563,0.2743304371833801,0.028873411938548088,0.0700264424085617,0.00041227834299206734,0.00633752578869462,9.71610497799702e-05,0.0007361875614151359,4.2268133256584406e-05,0.005174595396965742,0.0005253172712400556,0.004027693998068571,0.009588992223143578,0.01201125793159008,0.00016687378229107708,0.0004524365358520299,0.026715286076068878,0.0031882424373179674,0.0002717157476581633,0.00044590284232981503,0.06327410787343979,0.0009852424263954163,0.004248715937137604,0.007862240076065063,0.004557064268738031,0.0011364008532837033,0.003099574940279126,0.0018963228212669492,0.005286072380840778,0.0012336524669080973,2.9546012228820473e-05,0.0003750909527298063,0.011493271216750145,0.00024778099032118917,0.02036201022565365,0.0036998107098042965,0.00014234246918931603,2.043832682829816e-05,0.0002670006942935288,0.0016894633881747723,0.003938347566872835,4.971581438439898e-05,0.0015729496954008937,3.79902558051981e-05,0.0002933827636297792,0.02122197113931179,6.517978908959776e-05,5.193048491491936e-05,0.0009883828461170197,0.00037219535443000495,0.03674374148249626,0.00015098882431630045,0.0009373358334414661,0.008899571374058723,3.6537418054649606e-05,0.0001271662476938218,0.002299564192071557,8.368308772332966e-05,1.2010718819510657e-05,0.001976881641894579,0.0006129138637334108,0.002424833597615361,0.001346933888271451,0.00011414616892579943,0.0006893243407830596,1.7870574083644897e-05,0.0003588764229789376,0.011576780118048191,0.06973391026258469,2.8441669201129116e-05,6.193000444909558e-05,0.0008935121586546302,0.04279607906937599,0.000308716349536553,7.00443388268468e-06
0.009022165089845657,0.0006821430288255215,0.0009775175713002682,0.04189184680581093,0.1230556070804596,2.8131436920375563e-05,0.003095216816291213,0.0027699104975908995,0.03963223844766617,0.0021328600123524666,0.0005091286147944629,0.0002242129121441394,0.06579180061817169,4.214772707200609e-05,0.000682887330185622,0.00073833396891132,0.00022545718820765615,0.007057083770632744,0.0006098689627833664,0.0007092738524079323,0.0002810159348882735,0.000731979904230684,0.006179232615977526,0.10152430832386017,0.0003786587330978364,1.1048266060242895e-05,0.004155475180596113,6.807616591686383e-05,0.000629808462690562,4.9123707867693156e-05,0.03123021498322487,0.00035133876372128725,0.0048641362227499485,0.006628223694860935,0.07698962837457657,0.026872936636209488,0.08073077350854874,0.01552391517907381,0.002899215556681156,0.008411604911088943,0.0006607371033169329,0.04001294821500778,0.0006935119163244963,0.010441760532557964,0.013317648321390152,0.013359276577830315,0.0006401037098839879,0.0031767215114086866,0.0021949359215795994,0.11865884065628052,0.0004800423339474946,2.025568755925633e-05,0.0015760529786348343,0.00026997190434485674,0.002491744700819254,0.0024772740434855223,0.0003780267434194684,0.002094176597893238,9.384579607285559e-05,0.00022802583407610655,0.003950514364987612,0.0009725752752274275,0.02296677976846695,0.019015774130821228,0.00023850888828746974,0.00017262596520595253,0.002580244094133377,0.00015017770056147128,0.00016625833814032376,0.0019797291606664658,0.0003304884594399482,0.0003589683910831809,0.00044934728066436946,0.0009103379561565816,0.008716637268662453,0.005273840390145779,0.0033255508169531822,0.0001595845678821206,1.7863618268165737e-05,0.000525537587236613,0.0015581988263875246,0.00299062835983932,0.00046090781688690186,0.004053193610161543,0.00014266185462474823,0.0007157372310757637,5.733063517254777e-05,1.995778438868001e-05,0.0007762218010611832,0.007821677252650261,0.0001374973071506247,0.0002690651162993163,0.00011636761337285861,0.026901382952928543,5.2448041969910264e-05,1.0989544534822926e-05
0.0012366396840661764,0.011621903628110886,0.06514740735292435,0.0003163862565997988,0.0038440071512013674,0.00024348114675376564,0.00024846341693773866,0.08136696368455887,0.004789385944604874,0.08612203598022461,0.007903460413217545,0.020396463572978973,0.0019342870218679309,0.0007914795423857868,0.01974797248840332,0.0006914423429407179,5.0765014748321846e-05,0.0020103149581700563,0.00011508201714605093,0.0014033919433131814,0.0008496723021380603,0.00017426886188331991,0.000961623911280185,0.0025305759627372026,0.01985662430524826,0.00025034122518263757,0.004591136705130339,0.0028256417717784643,0.0002828730212058872,0.0013364428887143731,0.00934688188135624,0.00039394531631842256,0.0009840178536251187,0.0003825169987976551,0.15418648719787598,0.02844654954969883,0.1725773811340332,0.009218238294124603,0.05252906680107117,0.0004954086034558713,0.0005520401173271239,0.0036615445278584957,0.003309211228042841,0.00011310956324450672,0.00021395488874986768,0.0012908460339531302,0.0005517903482541442,4.209009784972295e-05,0.008645184338092804,0.00022752888617105782,4.893832010566257e-05,0.0001996591017814353,0.00023382416111417115,3.216421100660227e-05,0.0012732187751680613,0.005135783925652504,0.0011918715899810195,0.0003429435892030597,0.00755566218867898,0.004823818802833557,0.024925943464040756,0.0019888849928975105,0.015480361878871918,0.00013257777027320117,0.01280010025948286,7.505550001951633e-06,0.0076360502280294895,0.0060763880610466,0.00028672514599747956,0.0009370179031975567,0.0012170395348221064,0.00038560116081498563,0.0006497835856862366,0.0005278626340441406,0.00015512866957578808,0.005380059126764536,0.0010753808310255408,0.00012117735604988411,5.9079255152028054e-05,0.0025430135428905487,0.03184447064995766,8.689812966622412e-05,0.0027099966537207365,0.016334742307662964,0.00046813805238343775,0.004479820374399424,0.00519791804254055,0.0004259921843186021,0.0001607494632480666,0.0014149670023471117,0.0005368417478166521,0.0017517657252028584,0.0012955812271684408,0.039193179458379745,6.111796392360702e-05,5.884749953111168e-06
0.0014638061402365565,8.739789336686954e-05,0.0021136137656867504,0.034471649676561356,0.00035256973933428526,0.00014388453564606607,0.013844878412783146,0.008410670794546604,0.0065544662065804005,0.003993535414338112,0.008187663741409779,0.0009168813121505082,0.19712981581687927,0.0002168487844755873,0.09178049862384796,0.007649988401681185,2.2501639250549488e-05,0.0017127962782979012,0.0003000500437337905,9.262459934689105e-05,0.011884039267897606,0.001282003242522478,0.027701813727617264,0.15442904829978943,0.11368559300899506,0.00012687065463978797,0.0016827688086777925,4.4718923163600266e-05,0.0025824031326919794,0.0007597581716254354,0.0016239914111793041,0.0013685914454981685,0.0016079710330814123,0.0007611621986143291,0.06630568206310272,0.0005238390876911581,0.0003724780981428921,0.0001263522863155231,0.0015051004011183977,1.7914755517267622e-05,0.0173781868070364,0.0008135591633617878,0.002905771601945162,3.2245730835711583e-05,0.030138032510876656,0.0067965565249323845,0.0008777942275628448,4.507696212385781e-05,0.002647937508299947,0.0020427845884114504,1.8924874893855304e-05,2.764902455965057e-05,0.00013160856906324625,1.8762921172310598e-05,0.0005074540385976434,0.004416168201714754,8.374673052458093e-05,4.4201726268511266e-05,8.090707524388563e-06,7.08280858816579e-05,0.010212003253400326,9.071439126273617e-05,0.0005854512564837933,0.000650640344247222,5.5928783694980666e-05,1.3632428817800246e-05,0.0042168875224888325,0.0016991967568174005,0.00010907809337368235,0.00016486110689584166,6.118703458923846e-05,0.00020853934984188527,0.0012305154232308269,5.905071520828642e-05,0.00017778911569621414,0.0004174607165623456,0.00035643737646751106,0.024512171745300293,7.54335051169619e-05,0.0004780246817972511,0.008016090840101242,0.02580653689801693,0.03830753266811371,0.004828689619898796,0.004419804085046053,0.005112312734127045,0.001543722115457058,0.0038964315317571163,0.0006943398038856685,0.00010826918878592551,0.00011183595779584721,2.613369179016445e-05,6.0195230616955087e-05,0.024827705696225166,1.713307574391365e-05,4.585938768286724e-06
