arg:  ['/var/spool/slurm/d/job09105/slurm_script', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
==== (50, 3)
----- 1
>>>>> [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.48403928 -1.99121915  0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
////// [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.48403928 -1.99121915  0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
\\\ [[ 0.24400819  0.93333169  0.91679167]
 [ 0.24638153  0.94664917  0.91679167]
 [ 0.21834497  0.95061686  0.91679167]
 ...
 [ 0.48403928 -1.99121915  0.49229167]
 [ 0.52834121 -1.9332606   0.49229167]
 [ 0.55665794 -1.91314736  0.49229167]]
////// m
***** 32    m
Name: Male/Female, dtype: object
Cuda available :-  True

device cuda 

[42415 44359 39043 ...   955 15697 34125]
*************** Using pretrained ***************

Epoch [1/250], Progress: 1/8, Train Loss: 0.7510, Train Accuracy: 0.2500
Epoch [1/250], Progress: 2/8, Train Loss: 0.5143, Train Accuracy: 1.0000
Epoch [1/250], Progress: 3/8, Train Loss: 0.8341, Train Accuracy: 0.2500
Epoch [1/250], Progress: 4/8, Train Loss: 1.4990, Train Accuracy: 0.0000
Epoch [1/250], Progress: 5/8, Train Loss: 1.1182, Train Accuracy: 0.2500
Epoch [1/250], Progress: 6/8, Train Loss: 0.7731, Train Accuracy: 0.7500
Epoch [1/250], Progress: 7/8, Train Loss: 0.5520, Train Accuracy: 0.5000
Epoch [1/250], Progress: 8/8, Train Loss: 0.6583, Train Accuracy: 0.5000
Epoch [1/250], Train Loss: 0.8375, Train Accuracy: 0.4333, Validation Loss: 0.5821, Validation Accuracy: 0.7333

Epoch [2/250], Progress: 1/8, Train Loss: 0.6773, Train Accuracy: 0.5000
Epoch [2/250], Progress: 2/8, Train Loss: 0.9190, Train Accuracy: 0.7500
Epoch [2/250], Progress: 3/8, Train Loss: 0.4918, Train Accuracy: 1.0000
Epoch [2/250], Progress: 4/8, Train Loss: 0.5679, Train Accuracy: 1.0000
Epoch [2/250], Progress: 5/8, Train Loss: 0.5436, Train Accuracy: 0.7500
Epoch [2/250], Progress: 6/8, Train Loss: 0.4440, Train Accuracy: 0.7500
Epoch [2/250], Progress: 7/8, Train Loss: 0.6503, Train Accuracy: 0.7500
Epoch [2/250], Progress: 8/8, Train Loss: 0.2486, Train Accuracy: 1.0000
Epoch [2/250], Train Loss: 0.5678, Train Accuracy: 0.8000, Validation Loss: 0.5375, Validation Accuracy: 0.7333

Epoch [3/250], Progress: 1/8, Train Loss: 0.6685, Train Accuracy: 0.5000
Epoch [3/250], Progress: 2/8, Train Loss: 0.5463, Train Accuracy: 0.5000
Epoch [3/250], Progress: 3/8, Train Loss: 0.5863, Train Accuracy: 0.7500
Epoch [3/250], Progress: 4/8, Train Loss: 0.3763, Train Accuracy: 1.0000
Epoch [3/250], Progress: 5/8, Train Loss: 0.4898, Train Accuracy: 0.5000
Epoch [3/250], Progress: 6/8, Train Loss: 0.6625, Train Accuracy: 0.7500
Epoch [3/250], Progress: 7/8, Train Loss: 0.2628, Train Accuracy: 1.0000
Epoch [3/250], Progress: 8/8, Train Loss: 0.4932, Train Accuracy: 1.0000
Epoch [3/250], Train Loss: 0.5107, Train Accuracy: 0.7333, Validation Loss: 0.4350, Validation Accuracy: 0.8000

Epoch [4/250], Progress: 1/8, Train Loss: 0.6015, Train Accuracy: 0.7500
Epoch [4/250], Progress: 2/8, Train Loss: 0.3079, Train Accuracy: 0.7500
Epoch [4/250], Progress: 3/8, Train Loss: 0.5321, Train Accuracy: 0.5000
Epoch [4/250], Progress: 4/8, Train Loss: 0.4494, Train Accuracy: 0.7500
Epoch [4/250], Progress: 5/8, Train Loss: 0.2720, Train Accuracy: 1.0000
Epoch [4/250], Progress: 6/8, Train Loss: 0.7809, Train Accuracy: 0.5000
Epoch [4/250], Progress: 7/8, Train Loss: 0.2507, Train Accuracy: 1.0000
Epoch [4/250], Progress: 8/8, Train Loss: 0.5355, Train Accuracy: 1.0000
Epoch [4/250], Train Loss: 0.4662, Train Accuracy: 0.7667, Validation Loss: 0.3989, Validation Accuracy: 0.9333

Epoch [5/250], Progress: 1/8, Train Loss: 0.4708, Train Accuracy: 0.7500
Epoch [5/250], Progress: 2/8, Train Loss: 0.2169, Train Accuracy: 1.0000
Epoch [5/250], Progress: 3/8, Train Loss: 0.2872, Train Accuracy: 0.7500
Epoch [5/250], Progress: 4/8, Train Loss: 0.2805, Train Accuracy: 1.0000
Epoch [5/250], Progress: 5/8, Train Loss: 0.7727, Train Accuracy: 0.2500
Epoch [5/250], Progress: 6/8, Train Loss: 0.2667, Train Accuracy: 0.7500
Epoch [5/250], Progress: 7/8, Train Loss: 0.3173, Train Accuracy: 1.0000
Epoch [5/250], Progress: 8/8, Train Loss: 0.1929, Train Accuracy: 1.0000
Epoch [5/250], Train Loss: 0.3506, Train Accuracy: 0.8000, Validation Loss: 0.3189, Validation Accuracy: 0.9000

Epoch [6/250], Progress: 1/8, Train Loss: 0.2909, Train Accuracy: 0.7500
Epoch [6/250], Progress: 2/8, Train Loss: 0.3141, Train Accuracy: 0.7500
Epoch [6/250], Progress: 3/8, Train Loss: 0.6956, Train Accuracy: 0.2500
Epoch [6/250], Progress: 4/8, Train Loss: 0.2626, Train Accuracy: 1.0000
Epoch [6/250], Progress: 5/8, Train Loss: 0.3203, Train Accuracy: 1.0000
Epoch [6/250], Progress: 6/8, Train Loss: 0.3507, Train Accuracy: 1.0000
Epoch [6/250], Progress: 7/8, Train Loss: 0.1339, Train Accuracy: 1.0000
Epoch [6/250], Progress: 8/8, Train Loss: 0.4849, Train Accuracy: 0.5000
Epoch [6/250], Train Loss: 0.3566, Train Accuracy: 0.8000, Validation Loss: 0.3512, Validation Accuracy: 0.8333

Epoch [7/250], Progress: 1/8, Train Loss: 0.4243, Train Accuracy: 0.7500
Epoch [7/250], Progress: 2/8, Train Loss: 0.3705, Train Accuracy: 0.7500
Epoch [7/250], Progress: 3/8, Train Loss: 0.4942, Train Accuracy: 0.5000
Epoch [7/250], Progress: 4/8, Train Loss: 0.2956, Train Accuracy: 0.7500
Epoch [7/250], Progress: 5/8, Train Loss: 0.0852, Train Accuracy: 1.0000
Epoch [7/250], Progress: 6/8, Train Loss: 0.3117, Train Accuracy: 0.7500
Epoch [7/250], Progress: 7/8, Train Loss: 0.6349, Train Accuracy: 0.5000
Epoch [7/250], Progress: 8/8, Train Loss: 0.5200, Train Accuracy: 1.0000
Epoch [7/250], Train Loss: 0.3920, Train Accuracy: 0.7333, Validation Loss: 0.2953, Validation Accuracy: 0.9000

Epoch [8/250], Progress: 1/8, Train Loss: 0.2953, Train Accuracy: 1.0000
Epoch [8/250], Progress: 2/8, Train Loss: 0.2879, Train Accuracy: 1.0000
Epoch [8/250], Progress: 3/8, Train Loss: 0.2016, Train Accuracy: 0.7500
Epoch [8/250], Progress: 4/8, Train Loss: 0.4827, Train Accuracy: 0.7500
Epoch [8/250], Progress: 5/8, Train Loss: 0.0987, Train Accuracy: 1.0000
Epoch [8/250], Progress: 6/8, Train Loss: 0.1495, Train Accuracy: 1.0000
Epoch [8/250], Progress: 7/8, Train Loss: 0.0779, Train Accuracy: 1.0000
Epoch [8/250], Progress: 8/8, Train Loss: 1.0610, Train Accuracy: 0.0000
Epoch [8/250], Train Loss: 0.3318, Train Accuracy: 0.8667, Validation Loss: 0.2306, Validation Accuracy: 0.9333

Epoch [9/250], Progress: 1/8, Train Loss: 0.3175, Train Accuracy: 0.7500
Epoch [9/250], Progress: 2/8, Train Loss: 0.4444, Train Accuracy: 0.7500
Epoch [9/250], Progress: 3/8, Train Loss: 0.2155, Train Accuracy: 1.0000
Epoch [9/250], Progress: 4/8, Train Loss: 0.5916, Train Accuracy: 0.7500
Epoch [9/250], Progress: 5/8, Train Loss: 0.3334, Train Accuracy: 0.7500
Epoch [9/250], Progress: 6/8, Train Loss: 0.2004, Train Accuracy: 1.0000
Epoch [9/250], Progress: 7/8, Train Loss: 0.2120, Train Accuracy: 1.0000
Epoch [9/250], Progress: 8/8, Train Loss: 0.9997, Train Accuracy: 0.5000
Epoch [9/250], Train Loss: 0.4143, Train Accuracy: 0.8333, Validation Loss: 0.2222, Validation Accuracy: 0.9333

Epoch [10/250], Progress: 1/8, Train Loss: 0.3123, Train Accuracy: 0.7500
Epoch [10/250], Progress: 2/8, Train Loss: 0.4449, Train Accuracy: 0.7500
Epoch [10/250], Progress: 3/8, Train Loss: 0.1156, Train Accuracy: 1.0000
Epoch [10/250], Progress: 4/8, Train Loss: 0.1401, Train Accuracy: 1.0000
Epoch [10/250], Progress: 5/8, Train Loss: 0.1971, Train Accuracy: 1.0000
Epoch [10/250], Progress: 6/8, Train Loss: 0.4864, Train Accuracy: 0.5000
Epoch [10/250], Progress: 7/8, Train Loss: 0.3046, Train Accuracy: 0.7500
Epoch [10/250], Progress: 8/8, Train Loss: 0.0139, Train Accuracy: 1.0000
Epoch [10/250], Train Loss: 0.2519, Train Accuracy: 0.8333, Validation Loss: 0.1940, Validation Accuracy: 0.9333

Epoch [11/250], Progress: 1/8, Train Loss: 0.1014, Train Accuracy: 1.0000
Epoch [11/250], Progress: 2/8, Train Loss: 0.2517, Train Accuracy: 0.7500
Epoch [11/250], Progress: 3/8, Train Loss: 0.0328, Train Accuracy: 1.0000
Epoch [11/250], Progress: 4/8, Train Loss: 0.1732, Train Accuracy: 1.0000
Epoch [11/250], Progress: 5/8, Train Loss: 0.3586, Train Accuracy: 0.7500
Epoch [11/250], Progress: 6/8, Train Loss: 0.6560, Train Accuracy: 0.7500
Epoch [11/250], Progress: 7/8, Train Loss: 0.0688, Train Accuracy: 1.0000
Epoch [11/250], Progress: 8/8, Train Loss: 0.3077, Train Accuracy: 1.0000
Epoch [11/250], Train Loss: 0.2438, Train Accuracy: 0.9000, Validation Loss: 0.2230, Validation Accuracy: 0.9000
