0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4997959826141773,0.0,0.05094949240568411,0.0,0.0,0.0,0.0,0.0,0.03482600180277467,0.0,0.0,0.0,0.0,0.12516252146101356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255058844326391,0.08986368872975561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025579963844340515,0.0,0.0,0.0,0.0983407812045089,0.019483278859451583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02344770063502984,0.0,0.0,0.0
0.0,0.0,0.8347766016226342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09027309122645771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074950307150908,0.0,0.0,0.0,0.0
0.0,0.15473353420970737,0.0,0.18301545485003165,0.026833711345495618,0.0,0.0,0.0,0.05434968794724028,0.0,0.1839378651680117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10149157767132393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045266219279017396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882866249370488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208532459212329,0.0
0.0,0.011591913382308739,0.0,0.0,0.9255716723498809,0.0,0.0,0.0,0.003529906443223454,0.0,0.0063333308753313715,0.0,0.0068721057457118385,0.0,0.008882662704969457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017514149426972193,0.0,0.0,0.0,0.0017847684890732862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040711523752958575,0.0,0.0,0.0,0.0,0.0,0.0022225303646144436,0.0,0.0,0.0,0.0,0.0,0.011625807842618444,0.0
0.0,0.0,0.0,0.0,0.0,0.9610064470766863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015861881651683167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023131671271630624,0.0,0.0
0.0,0.0,0.0,0.0,0.0019631614496793503,0.0,0.7102310805170537,0.0,0.01565321245859675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015874344890512756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023187049343505557,0.0,0.0023382934286106574,0.0,0.0,0.0,0.0,0.0,0.0,0.0012540486644747255,0.0,0.0011870582464705642,0.0,0.0,0.0,0.0,0.0,0.09439004681900182,0.0025039515806608826,0.15228609701058815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578172452842673,0.0,0.0,0.0,0.0,0.11389694039477995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028285814320952746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194363751863913,0.0,0.0,0.0,0.02893176098290191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01257744892881945,0.0,0.0,0.0,0.0,0.0,0.0,0.011674785991405642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014289995115456866,0.0,0.0130896337950248,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008495112248488845,0.0,0.0,0.0,0.0,0.0,0.0,0.8837461839396586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1077587038118525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
